mmsi,country_name,Search,Manual Label,Notes,Person,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,active_positions,active_hours,fishing_points,num_A,num_B,iso3,,average_length,avg_num_distinct_lengths,avg_width,number_valid_length_messages,gap_hours,num_gaps,training_label,training_sublabel,training_length,training_listsources,spoofing_hours,num_overlapping_segs,fishing_fraction
998508330,Invalid MMSI,https://www.google.com/search?q=mmsi%20998508330,,,,1,1,12.341446876525879,Passenger,0.9964959025382996,Trawlers,1.654903644521255E-5,Sailing,0.9942453503608704,Trawlers,1.1100877600256354E-4,1320,1221,1431.7775000000001,94,660,0,,,17.0,1.0,4.0,1079,,,,,,,,,0.07698607698607698
800002023,Invalid MMSI,https://www.google.com/search?q=mmsi%20800002023,,,,2,1,30.350358963012695,Cargo_Tanker,0.9963628947734833,Trawlers,1.6475582356179075E-6,Cargo,0.6906491816043854,Squid,1.6340809168013948E-6,3134,2572,1009.029166666666,42,2118,0,,,,,,,,,,,,,,,0.016329704510108865
800032362,Invalid MMSI,https://www.google.com/search?q=mmsi%20800032362,,,,2,1,19.88682270050049,Cargo_Tanker,0.9963014125823975,Trawlers,8.90125725558355E-8,Cargo,0.9662157893180847,Trawlers,1.0438836739803947E-7,5174,3085,2186.6266666666666,0,3860,0,,,,,,,,,,,,,,,0.0
900010705,Invalid MMSI,https://www.google.com/search?q=mmsi%20900010705,,,,2,1,19.513502597808838,Cargo_Tanker,0.9962797164916992,Squid,1.0556520743318365E-7,Cargo,0.980884462594986,Squid,9.687904808583503E-8,1902,1843,1550.691388888889,0,940,0,,,,,,,,,,,,,39.53472222222222,1,0.0
140000303,Invalid MMSI,https://www.google.com/search?q=mmsi%20140000303,,,,1,1,22.92179298400879,Cargo_Tanker,0.996278703212738,Trawlers,5.8952416281954356E-8,Tanker,0.9294671416282654,Trawlers,3.9509330918008345E-8,20998,9395,2222.896527777773,304,0,0,,,,,,,,,,,,,,,0.03235763704097924
200003288,Invalid MMSI,https://www.google.com/search?q=mmsi%20200003288,,,,1,1,16.56992530822754,Cargo_Tanker,0.9962777495384216,Trawlers,2.9115386723788106E-7,Cargo,0.6432478427886963,Trawlers,3.553086571628228E-7,8638,5945,1812.2223611111094,42,0,0,,,,,,,,,,,,,18.976388888888888,1,0.007064760302775442
900014341,Invalid MMSI,https://www.google.com/search?q=mmsi%20900014341,,,,2,1,16.043262004852295,Cargo_Tanker,0.9962384700775146,Trawlers,3.1531471828584456E-6,Cargo,0.964666336774826,Trawlers,1.7550080298016357E-6,2019,1834,2815.256805555555,0,1597,0,,,,,,,,,,,,,,,0.0
900024470,Invalid MMSI,https://www.google.com/search?q=mmsi%20900024470,,,,2,1,9.135635137557983,Cargo_Tanker,0.996071845293045,Trawlers,2.4989836857600145E-5,Cargo,0.9430830478668213,Trawlers,1.0546321131055941E-5,1186,1136,1831.4773611111107,0,1060,0,,,,,,,,,,,,,,,0.0
900023993,Invalid MMSI,https://www.google.com/search?q=mmsi%20900023993,,,,2,1,28.055916786193848,Cargo_Tanker,0.9957585334777832,Squid,4.142222476133384E-8,Cargo,0.9702818095684052,Squid,3.954878957657115E-8,3549,3349,1651.979583333333,0,1747,0,,,,,,,,,,,,,,,0.0
200018358,Invalid MMSI,https://www.google.com/search?q=mmsi%20200018358,,,,1,1,1.752089500427246,Cargo_Tanker,0.9956613183021545,Trawlers,2.3392292405333137E-6,Cargo,0.9022406935691833,Trawlers,1.9210754089726834E-6,18327,13863,3561.3219444444435,748,0,0,,,,,,,541.8680555555555,15,,,,,,,0.053956575055904205
200006006,Invalid MMSI,https://www.google.com/search?q=mmsi%20200006006,,,,3,1,-0.3248302141825358,Passenger,0.9956453641255697,Fixed_gear,5.667565340298589E-4,Sailing,0.8839777509371439,Pots_and_traps,0.06733659481202874,4217,2907,2803.9837500000003,0,19,0,,,,,,,,,,,,,,,0.0
900928529,Invalid MMSI,https://www.google.com/search?q=mmsi%20900928529,,,,2,1,7.656320095062256,Cargo_Tanker,0.9956334829330444,Trawlers,3.3673572761472315E-4,Cargo,0.8120336830615997,Trawlers,2.7183641941519454E-4,2063,1835,2767.1662500000007,26,1371,0,,,38.0,1.0,7.056375838926175,1490,,,,,,,,,0.014168937329700272
998508328,Invalid MMSI,https://www.google.com/search?q=mmsi%20998508328,,,,1,1,5.005797863006592,Passenger,0.9955047965049744,Trawlers,1.1905430437764153E-4,Sailing,0.9866107106208801,Pots_and_traps,6.523302872665226E-4,1352,1153,1749.2079166666667,3,675,0,,,18.0,1.0,6.0,739,,,,,,,,,0.0026019080659150044
900009358,Invalid MMSI,https://www.google.com/search?q=mmsi%20900009358,,,,2,1,11.797325611114502,Cargo_Tanker,0.9953748285770416,Trawlers,5.973751697196938E-4,Cargo,0.9569765329360962,Trawlers,5.800478326309921E-4,2748,1926,1416.858055555555,0,719,0,,,,,,,,,,,,,,,0.0
800033652,Invalid MMSI,https://www.google.com/search?q=mmsi%20800033652,,,,3,1,9.996472676595053,Cargo_Tanker,0.9953089356422424,Trawlers,8.611847721162746E-5,Cargo,0.9106496969858805,Trawlers,6.381294036087819E-5,2244,2009,1738.0173611111106,127,1469,0,,,69.94563758389262,2.0,14.0,1490,,,,,,,2.138333333333333,1,0.06321553011448482
800007240,Invalid MMSI,https://www.google.com/search?q=mmsi%20800007240,,,,4,1,17.037840962409973,Cargo_Tanker,0.9952348917722702,Trawlers,7.611592669175271E-8,Cargo,0.9458450973033905,Squid,6.612807370610929E-8,2816,2766,2032.0037500000003,0,1512,0,,,,,,,,,,,,,,,0.0
150202143,Invalid MMSI,https://www.google.com/search?q=mmsi%20150202143,,,,6,1,12.158631801605225,Cargo_Tanker,0.9951828221480051,Trawlers,1.0938607817219855E-7,Cargo,0.9642486969629923,Trawlers,9.46300875229178E-8,6679,6411,6262.403888888889,1,1036,0,,,90.0,1.0,15.0,16,,,,,,,,,1.5598190609889253E-4
900030243,Invalid MMSI,https://www.google.com/search?q=mmsi%20900030243,,,,1,1,0.4113011360168457,Cargo_Tanker,0.994929850101471,Trawlers,8.716444233058951E-10,Cargo,0.9883115887641907,Trawlers,1.8571943982692574E-9,2451,2399,2206.04,1,736,0,,,,,,,,,,,,,,,4.1684035014589413E-4
200003069,Invalid MMSI,https://www.google.com/search?q=mmsi%20200003069,,,,1,1,24.025854110717773,Cargo_Tanker,0.9947822690010071,Trawlers,2.157794551749248E-5,Cargo,0.907618522644043,Trawlers,1.2855811291956343E-5,13647,6965,1879.0755555555538,60,0,0,,,33.0,1.0,6.0,339,,,,,,,,,0.008614501076812634
200000930,Invalid MMSI,https://www.google.com/search?q=mmsi%20200000930,,,,3,1,17.03451442718506,Cargo_Tanker,0.9946733315785726,Trawlers,0.0018657646408731428,Tanker,0.9664222598075867,Trawlers,3.95552903682983E-4,14674,8438,5257.758333333333,0,700,0,,,42.0,1.0,50.0,1,,,,,,,11.613611111111112,1,0.0
200004348,Invalid MMSI,https://www.google.com/search?q=mmsi%20200004348,,,,4,1,15.411637783050537,Cargo_Tanker,0.9944515377283096,Trawlers,1.5883025756835423E-6,Cargo,0.9539953172206879,Trawlers,1.696617898616637E-6,15206,8172,1960.899583333333,4,916,0,,,,,,,,,,,,,,,4.894762604013706E-4
800003120,Invalid MMSI,https://www.google.com/search?q=mmsi%20800003120,,,,7,1,15.053030558994838,Cargo_Tanker,0.9942324842725482,Trawlers,5.968743564825827E-8,Cargo,0.9386640787124634,Trawlers,6.508830817660512E-8,14344,8178,5517.721805555554,101,7290,0,,,,,,,,,,,,,16.224722222222223,1,0.012350207874786011
200018404,Invalid MMSI,https://www.google.com/search?q=mmsi%20200018404,,,,1,1,31.54775619506836,Cargo_Tanker,0.9941512942314148,Trawlers,2.1128280422999524E-5,Tanker,0.5008577108383179,Trawlers,1.5389641703222878E-5,8667,5606,1678.222222222222,0,0,0,,,35.0,1.0,6.0,149,,,,,,,,,0.0
150200950,Invalid MMSI,https://www.google.com/search?q=mmsi%20150200950,,,,2,1,20.935204029083252,Cargo_Tanker,0.9939536154270172,Squid,3.7974691421841303E-7,Cargo,0.956783801317215,Squid,3.512255392652125E-7,5861,5646,3281.103472222222,0,736,0,,,144.0,1.0,0.0,2,,,,,,,,,0.0
200007944,Invalid MMSI,https://www.google.com/search?q=mmsi%20200007944,,,,1,1,14.826873779296875,Cargo_Tanker,0.9939170479774475,Trawlers,9.342498378828168E-5,Cargo,0.7895054817199707,Trawlers,1.1698818707372993E-4,1461,1335,1321.8954166666665,35,27,0,,,,,,,,,,,,,,,0.026217228464419477
903100682,Invalid MMSI,https://www.google.com/search?q=mmsi%20903100682,,,,1,1,19.339298248291016,Cargo_Tanker,0.9939066767692566,Trawlers,6.533738314828952E-7,Tanker,0.5655536651611328,Trawlers,8.638478448119713E-7,7377,2838,2070.095972222222,184,3468,0,,,30.0,1.0,6.0,3981,,,,,,,62.09888888888889,1,0.06483439041578576
200002096,Invalid MMSI,https://www.google.com/search?q=mmsi%20200002096,,,,1,1,26.321613311767578,Seismic_vessel,0.993794322013855,Trawlers,0.005544607527554035,Seismic_vessel,0.9935449361801147,Trawlers,0.006034219637513161,1162,1045,1707.8588888888896,18,12,0,,,,,,,1417.7366666666667,16,,,,,,,0.01722488038277512
900406829,Invalid MMSI,https://www.google.com/search?q=mmsi%20900406829,,,,1,1,20.127552032470703,Tug_Pilot,0.9937076568603516,Purse_seines,0.002835526829585433,Tug,0.9962002635002136,Purse_seines,0.001174621982499957,8285,5723,4195.725,261,3738,0,,,40.49441089324917,1.75,6.590400990295379,5181,279.09805555555556,1,,,,,603.2786111111111,28,0.04560545168617858
150204001,Invalid MMSI,https://www.google.com/search?q=mmsi%20150204001,,,,1,1,16.997983932495117,Tug_Pilot,0.9935455918312073,Trawlers,8.420125595876016E-6,Tug,0.8364437222480774,Trawlers,2.6906407583737746E-5,2846,2222,988.530416666667,11,104,0,,,,,,,,,,,,,,,0.0049504950495049506
200011995,Invalid MMSI,https://www.google.com/search?q=mmsi%20200011995,,,,3,1,15.680767695109049,Cargo_Tanker,0.9933115045229594,Purse_seines,4.8690622027910045E-5,Tanker,0.9852280219395956,Purse_seines,1.1525699183797164E-5,21649,8680,2294.3851388888884,0,0,0,,,100.5,2.0,3.0,2,,,,,,,,,0.0
800030896,Invalid MMSI,https://www.google.com/search?q=mmsi%20800030896,,,,2,1,19.472817420959473,Cargo_Tanker,0.993149071931839,Trawlers,8.27390981505971E-7,Cargo,0.9659648537635803,Trawlers,6.274116055582368E-7,5433,3487,2410.7580555555555,0,3005,0,,,,,,,,,,,,,,,0.0
800036140,Invalid MMSI,https://www.google.com/search?q=mmsi%20800036140,,,,1,1,46.537376403808594,Cargo_Tanker,0.9929836988449097,Trawlers,5.8841083955485374E-5,Tanker,0.7649747729301453,Trawlers,3.779312100959942E-5,7948,1535,595.3763888888885,103,3446,0,,,,,,,,,,,,,,,0.06710097719869706
200000401,Invalid MMSI,https://www.google.com/search?q=mmsi%20200000401,,,,1,1,-2.783384323120117,Passenger,0.9929424524307251,Trawlers,4.825664756680226E-9,Sailing,0.9853730797767639,Trawlers,3.7138530473157516E-8,1314,1278,1142.967638888889,0,252,0,,,,,,,,,,,,,,,0.0
900029623,Invalid MMSI,https://www.google.com/search?q=mmsi%20900029623,,,,4,1,9.810997188091278,Cargo_Tanker,0.9925696104764938,Trawlers,0.0022544396415469237,Cargo,0.7940779477357864,Trawlers,0.0014881315656225524,2831,2801,3425.7640277777773,20,1960,0,,,35.0,1.0,6.0,2109,,,,,,,,,0.007140307033202428
900008362,Invalid MMSI,https://www.google.com/search?q=mmsi%20900008362,,,,2,1,16.726473808288574,Cargo_Tanker,0.992123931646347,Trawlers,1.9718684129976793E-6,Cargo,0.9772012233734131,Trawlers,1.1915598514544712E-6,2828,2162,1321.1972222222223,1,1713,0,,,,,,,,,,,,,,,4.6253469010175765E-4
421357560,Invalid MMSI,https://www.google.com/search?q=mmsi%20421357560,,,,3,1,19.246374130249023,Cargo_Tanker,0.9919431010882059,Trawlers,8.061418614128495E-8,Cargo,0.8900370399157206,Trawlers,7.924513904337498E-8,4812,2128,1401.1288888888894,0,0,0,,,39.0,1.0,7.0,52,,,,,,,,,0.0
200010930,Invalid MMSI,https://www.google.com/search?q=mmsi%20200010930,,,,2,1,1.9491357803344727,Passenger,0.9919405579566956,Trawlers,0.0018361716356594115,Sailing,0.9803086519241333,Pots_and_traps,0.007446144192044812,2385,2384,2810.9556944444453,0,0,0,,,,,,,,,,,,,,,0.0
900017916,Invalid MMSI,https://www.google.com/search?q=mmsi%20900017916,,,,8,1,19.404158890247345,Cargo_Tanker,0.9918875172734261,Squid,2.8279344155501818E-5,Cargo,0.7853457406163216,Squid,2.8426199607800573E-5,43862,14692,7883.069861111113,42,18434,0,,,,,,,,,,,,,68.74583333333334,3,0.0028586986114892458
900023152,Invalid MMSI,https://www.google.com/search?q=mmsi%20900023152,,,,1,1,7.083841800689697,Passenger,0.9913305044174194,Fixed_gear,8.637167047709227E-5,Sailing,0.9238483905792236,Pots_and_traps,0.004011101089417934,3321,1858,3249.4918055555563,0,1919,0,,,,,,,,,,,,,,,0.0
900021114,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021114,,,,2,1,13.746891021728516,Cargo_Tanker,0.9912891387939453,Trawlers,1.2421096971526602E-5,Cargo,0.9373326599597931,Trawlers,7.588271139835623E-6,1197,1156,2168.5397222222223,0,1080,0,,,,,,,,,,,,,,,0.0
150202276,Invalid MMSI,https://www.google.com/search?q=mmsi%20150202276,,,,1,1,32.15069580078125,Tug_Pilot,0.9911006093025208,Trawlers,1.170700898001087E-6,Tug,0.9937794804573059,Trawlers,1.986337338166777E-6,5903,3042,1836.1677777777777,104,2030,0,,,144.0,1.0,52.0,1,4595.571666666667,5,,,,,,,0.03418803418803419
800888888,Invalid MMSI,https://www.google.com/search?q=mmsi%20800888888,,,,6,1,11.96529253323873,Cargo_Tanker,0.9909188548723856,Trawlers,0.0022130275777859274,Cargo,0.7493805587291718,Trawlers,0.0017193523502475234,12174,5083,5550.249583333334,73,5494,0,,,37.576484947111474,1.6666666666666667,7.080621101166259,7146,,,,,,,602.9583333333334,12,0.014361597481802085
900025436,Invalid MMSI,https://www.google.com/search?q=mmsi%20900025436,,,,1,1,41.866180419921875,Cargo_Tanker,0.990196168422699,Squid,1.4071180487462698E-7,Cargo,0.9283909201622009,Squid,5.7338517933658295E-8,1680,1659,606.9483333333334,0,1041,0,,,,,,,,,,,,,,,0.0
150200752,Invalid MMSI,https://www.google.com/search?q=mmsi%20150200752,,,,1,1,16.99694061279297,Cargo_Tanker,0.9898982644081116,Trawlers,1.2524504882094334E-6,Cargo,0.8914502859115601,Trawlers,6.307549824668968E-7,1127,1070,2082.481527777778,0,0,0,,,,,,,,,,,,,,,0.0
900003625,Invalid MMSI,https://www.google.com/search?q=mmsi%20900003625,,,,6,1,6.43838103612264,Cargo_Tanker,0.9898534814516703,Purse_seines,4.157502487938484E-4,Cargo,0.9155918061733246,Purse_seines,1.6144497773610636E-4,5484,4234,5891.11736111111,3,3425,0,,,,,,,,,,,,,,,7.085498346717053E-4
800005227,Invalid MMSI,https://www.google.com/search?q=mmsi%20800005227,,,,1,1,11.766204833984375,Passenger,0.989349365234375,Purse_seines,6.58200413454324E-4,Pilot,0.6641740798950195,Purse_seines,0.002728252438828349,1674,1131,1635.0798611111113,6,927,0,,,27.0,1.0,4.017165005537098,962,,,,,,,16.45638888888889,1,0.005305039787798408
150202794,Invalid MMSI,https://www.google.com/search?q=mmsi%20150202794,,,,1,1,44.51054000854492,Cargo_Tanker,0.9892029166221619,Trawlers,1.7385279704740242E-7,Cargo,0.8655027151107788,Trawlers,1.5174586565080972E-7,1511,1505,1194.9420833333334,0,205,0,,,,,,,,,,,,,,,0.0
900025674,Invalid MMSI,https://www.google.com/search?q=mmsi%20900025674,,,,2,1,19.692378044128418,Cargo_Tanker,0.9888480603694916,Trawlers,7.96560602793761E-5,Cargo,0.5432809591293335,Trawlers,7.69012731325347E-5,2095,2032,1708.378888888889,1,1168,0,,,,,,,,,,,,,,,4.921259842519685E-4
800033456,Invalid MMSI,https://www.google.com/search?q=mmsi%20800033456,,,,1,1,27.81650161743164,Cargo_Tanker,0.9887058138847351,Trawlers,3.824699135179799E-8,Cargo,0.8945203423500061,Trawlers,5.7261981822875896E-8,1718,1664,1611.983611111111,0,1696,0,,,,,,,,,,,,,,,0.0
800006239,Invalid MMSI,https://www.google.com/search?q=mmsi%20800006239,,,,2,1,21.88337993621826,Cargo_Tanker,0.9885860979557037,Trawlers,5.381151642946946E-6,Cargo,0.7999456822872162,Trawlers,2.4782885585938885E-6,1453,1387,1688.6787499999998,0,672,0,,,40.0,1.0,6.0,15,,,,,,,,,0.0
900015181,Invalid MMSI,https://www.google.com/search?q=mmsi%20900015181,,,,3,1,9.412707487742106,Cargo_Tanker,0.9884250164031982,Squid,4.4510267545779435E-8,Cargo,0.9552948077519735,Squid,7.724326755997879E-8,1961,1517,2226.109722222222,19,1205,0,,,,,,,,,,,,,,,0.012524719841793012
200007842,Invalid MMSI,https://www.google.com/search?q=mmsi%20200007842,,,,5,1,28.947848892211915,Cargo_Tanker,0.9884072184562683,Trawlers,5.7142076130389794E-6,Cargo,0.896359133720398,Trawlers,5.555826697900557E-6,5996,5604,2846.9525,77,806,0,,,,,,,,,,,,,,,0.013740185581727338
900019536,Invalid MMSI,https://www.google.com/search?q=mmsi%20900019536,,,,1,1,14.013184547424316,Passenger,0.9880629777908325,Trawlers,8.888551383279264E-5,Sailing,0.9849153757095337,Trawlers,2.0130244956817478E-4,1222,1210,1412.4986111111111,27,623,0,,,20.0,1.0,0.01048951048951049,693,29.734166666666667,1,,,,,,,0.02231404958677686
200018401,Invalid MMSI,https://www.google.com/search?q=mmsi%20200018401,,,,1,1,12.060395240783691,Passenger,0.987632155418396,Trawlers,7.775884587317705E-4,Sailing,0.9504373073577881,Trawlers,0.0029747968073934317,2335,1308,507.66999999999973,0,0,0,,,,,,,,,,,,,,,0.0
800044701,Invalid MMSI,https://www.google.com/search?q=mmsi%20800044701,,,,1,1,20.357145309448242,Cargo_Tanker,0.9874237179756165,Trawlers,1.1341020581312478E-4,Cargo,0.7270504832267761,Trawlers,1.1598625860642642E-4,4788,2434,1049.8915277777774,6,0,0,,,,,,,,,,,,,,,0.0024650780608052587
900021672,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021672,,,,2,1,10.75117826461792,Tug_Pilot,0.9872745275497437,Fixed_gear,1.7922093775268877E-5,Tug,0.5029391646385193,Pots_and_traps,4.706475874627358E-5,5038,2302,3812.055,1,3703,0,,,,,,,,,,,,,,,4.344048653344917E-4
994081108,Invalid MMSI,https://www.google.com/search?q=mmsi%20994081108,,,,1,1,14.088699340820312,Tug_Pilot,0.986957311630249,Fixed_gear,7.272151997312903E-4,Tug,0.909328281879425,Set_gillnets,8.451675530523062E-4,2442,1610,1025.5845833333335,115,0,0,,,,,,,184.38333333333333,4,,,,,,,0.07142857142857142
800026253,Invalid MMSI,https://www.google.com/search?q=mmsi%20800026253,,,,4,1,18.570655584335327,Cargo_Tanker,0.9869473576545715,Squid,2.562976196713862E-4,Cargo,0.7585536688566208,Squid,9.43521549174875E-5,8324,7414,7203.474722222223,9,4654,0,,,,,,,,,,,,,,,0.0012139196115457244
800033214,Invalid MMSI,https://www.google.com/search?q=mmsi%20800033214,,,,3,1,14.678592363993326,Cargo_Tanker,0.9869269132614136,Squid,3.192537404346959E-8,Cargo,0.968445360660553,Squid,4.108844162709994E-8,3097,1872,1358.9318055555557,10,2079,0,,,,,,,,,,,,,,,0.005341880341880342
900314302,Invalid MMSI,https://www.google.com/search?q=mmsi%20900314302,,,,2,1,17.43350124359131,Tug_Pilot,0.986671656370163,Purse_seines,1.124309210354113E-5,Tug,0.9743140339851379,Purse_seines,2.234133785350423E-5,2497,1133,720.465138888889,0,1817,0,,,16.0,1.0,4.0,1763,,,,,,,,,0.0
200006119,Invalid MMSI,https://www.google.com/search?q=mmsi%20200006119,,,,2,1,15.086820125579834,Cargo_Tanker,0.9866670668125153,Trawlers,0.005563071080359805,Cargo,0.8141315579414368,Trawlers,0.004862258618231863,2853,2617,1958.077222222222,9,6,0,,,,,,,,,,,,,,,0.003439052350019106
150203887,Invalid MMSI,https://www.google.com/search?q=mmsi%20150203887,,,,5,1,13.879979515075684,Cargo_Tanker,0.9859606146812439,Trawlers,0.0013127194243097052,Cargo,0.8589159250259399,Trawlers,0.0010448616765003748,8669,7873,5988.058611111113,218,654,0,,,,,,,,,,,,,,,0.027689571954782166
900314329,Invalid MMSI,https://www.google.com/search?q=mmsi%20900314329,,,,2,1,14.048661708831787,Tug_Pilot,0.9847140908241272,Trawlers,3.265468159838747E-4,Tug,0.9485649168491364,Trawlers,4.7830727868358736E-4,2300,1105,1461.6943055555555,0,1682,0,,,16.0,1.0,4.0,1467,,,,,,,,,0.0
800006059,Invalid MMSI,https://www.google.com/search?q=mmsi%20800006059,,,,4,1,21.327704429626465,Cargo_Tanker,0.9844407439231873,Squid,1.395462529045835E-6,Cargo,0.9763123691082001,Squid,1.7094216360584447E-6,4074,3101,1931.8377777777778,87,2687,0,,,,,,,,,,,,,,,0.028055465978716543
900029814,Invalid MMSI,https://www.google.com/search?q=mmsi%20900029814,,,,2,1,27.26150608062744,Tug_Pilot,0.9841043949127197,Trawlers,9.80704695393797E-4,Tug,0.9753071665763855,Trawlers,7.280543650267646E-4,3424,2059,1700.6890277777777,33,1685,0,,,,,,,,,,,,,,,0.016027197668771247
200015177,Invalid MMSI,https://www.google.com/search?q=mmsi%20200015177,,,,1,1,17.12066078186035,Tug_Pilot,0.9837656617164612,Trawlers,5.695642812497681E-6,Tug,0.9826860427856445,Trawlers,8.932233868108597E-6,1395,1248,1175.9154166666665,0,0,0,,,,,,,,,,,,,,,0.0
900015400,Invalid MMSI,https://www.google.com/search?q=mmsi%20900015400,,,,3,1,6.578287442525228,Cargo_Tanker,0.9836015502611796,Trawlers,0.0010115774816827165,Cargo,0.8215670386950175,Trawlers,6.707771545985489E-4,2035,2018,3236.560416666667,0,1063,0,,,,,,,,,,,,,,,0.0
900003663,Invalid MMSI,https://www.google.com/search?q=mmsi%20900003663,,,,2,1,18.772348403930664,Tug_Pilot,0.9835509657859802,Fixed_gear,0.0042421273537911475,Tug,0.8596927225589752,Set_gillnets,0.003171184682287276,3677,1641,3276.0822222222228,5,2035,0,,,,,,,,,,,,,2.7441666666666666,1,0.0030469226081657527
200010964,Invalid MMSI,https://www.google.com/search?q=mmsi%20200010964,,,,1,1,23.10406494140625,Seismic_vessel,0.9828915596008301,Drifting_longlines,6.952705443836749E-4,Seismic_vessel,0.9867100119590759,Drifting_longlines,0.0011108112521469593,1621,1032,396.6591666666668,74,71,0,,,,,,,1874.171388888889,5,,,,,,,0.07170542635658915
200050890,Invalid MMSI,https://www.google.com/search?q=mmsi%20200050890,,,,2,1,26.42893886566162,Cargo_Tanker,0.9828271865844727,Trawlers,1.3769421798315307E-6,Cargo,0.8917241096496582,Trawlers,2.8558999929373385E-6,3319,2851,1504.3943055555562,248,138,0,,,90.0,1.0,16.0,940,,,,,,,,,0.08698702209750965
200017779,Invalid MMSI,https://www.google.com/search?q=mmsi%20200017779,,,,1,1,1.0953431129455566,Passenger,0.9825599789619446,Trawlers,3.949382517021149E-6,Sailing,0.9197370409965515,Pots_and_traps,4.5130356738809496E-5,3579,2755,1519.1359722222219,254,0,0,,,,,,,,,,,,,,,0.09219600725952813
800023975,Invalid MMSI,https://www.google.com/search?q=mmsi%20800023975,,,,2,1,30.584952354431152,Cargo_Tanker,0.9819004535675049,Trawlers,2.1891229311093996E-6,Cargo,0.9622592031955719,Trawlers,1.5601317862878883E-6,3001,2141,685.6034722222221,12,501,0,,,,,,,,,,,,,,,0.005604857543204111
