,mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
1484,271072077,Purse_seines,24.2,103.0,,,1
1485,263415290,Drifting_longlines,35.0,481.0,0.0,0.0,1
1486,224141970,Pole_and_line,30.85,139.0,,,1
1487,224051690,Unknown,25.09,120.36,,,1
1488,431200060,Pole_and_line,56.3,499.0,0.0,0.0,1
1489,431725000,Drifting_longlines,54.8,547.4,0.0,97.1895387972,1
1490,416770000,Drifting_longlines,56.3,722.0,0.0,0.0,1
1491,224099450,Drifting_longlines,28.6,204.0,0.0,0.0,1
1492,224089000,Pole_and_line,38.3,262.0,0.0,0.0,1
1493,432463000,Drifting_longlines,49.614,483.2,0.188756542292,88.7557358437,1
1494,224371000,Drifting_longlines,40.3,354.0,0.0,64.3130640909,1
1495,432990000,Drifting_longlines,50.59,491.0,0.0,96.0158717038,1
1496,224040000,Drifting_longlines,29.3,,0.0,35.5484501447,1
1497,553111738,Purse_seines,71.79,1350.0,,,1
1498,204815000,Drifting_longlines,28.1,184.0,,,1
1499,224112790,Unknown,20.0,50.52,,,1
1500,512002695,Recreational_fishing,20.93,76.24,,,1
1501,224949000,Unknown,25.75,124.0,,,1
1502,416730000,Drifting_longlines|Reefer,71.4,995.0,0.0,0.0,2
1503,431919000,Drifting_longlines|Research,56.3,666.0,0.0,0.0,2
1504,416696000,Reefer,111.1,3582.03,,,1
1505,416002556,Drifting_longlines,28.2,96.765,0.0,0.251225567398,1
1506,432395000,Research|Drifting_longlines,57.49,650.0,0.0,0.0,2
1507,247050640,Purse_seines,23.06,66.0,,,1
1508,520034000,Drifting_longlines,26.0,113.0,,,1
1509,441220243,Drifting_longlines,36.52,270.0,,,1
1510,271008508,Purse_seines,44.25,655.0,,,1
1511,355855000,Reefer,96.7,2695.0,0.267261241912,0.0,1
1512,224025270,Unknown,28.0,217.82,,,1
1513,224155950,Drifting_longlines|Unknown,21.0,125.8,0.0,0.230940107676,2
1514,224066580,Drifting_longlines,27.0666666667,172.0,0.970142500145,0.0,1
1515,233190000,Trawlers,26.7,,,,1
1516,352515000,Reefer,138.0,6117.0,0.0,0.0,1
1517,247071060,Trawlers,24.7,110.0,,,1
1518,520074000,Drifting_longlines,30.45,136.0,,,1
1519,440936000,Drifting_longlines,49.61,469.25,0.0,92.9608212405,1
1520,432894000,Drifting_longlines,49.3,439.2,0.0,82.731590877,1
1521,553111736,Purse_seines,70.59,1562.0,,,1
1522,520078000,Drifting_longlines,36.65,212.0,,,1
1523,416072600,Drifting_longlines,55.2,705.0,0.0,0.0,1
1524,416002209,Drifting_longlines,27.88,83.0,,,1
1525,247120550,Drifting_longlines,21.86,63.0,,,1
1526,538004146,Bunker,98.12,3978.0,,,1
1527,224380000,Drifting_longlines,35.0875,326.666666667,1.70619958424,19.0557226936,1
1528,224233000,Drifting_longlines,32.0,,0.0,75.0612348115,1
1529,553111750,Purse_seines,65.97,1099.0,6.07372483187,0.0,1
1530,416002469,Drifting_longlines,27.2,79.88,0.0,0.128285396118,1
1531,660000800,Drifting_longlines,16.98,54.0,,,1
1532,345080025,Purse_seines,60.96,1512.0,,,1
1533,224007230,Purse_seines,34.6,207.0,,,1
1534,271001199,Unknown,25.5,97.0,,,1
1535,247094550,Drifting_longlines,22.75,56.0,,,1
1536,529687000,Purse_seines,60.56,1102.0,0.0,0.0,1
1537,636009737,Reefer,126.0,6082.0,0.0,0.0,1
1538,247143430,Trawlers,26.83,92.0,,,1
1539,416001456,Drifting_longlines,22.05,47.37,,,1
1540,368048000,Recreational_fishing|Pole_and_line,19.11,88.5,0.0,10.9696551146,2
1541,441201183,Drifting_longlines,33.74,223.0,,,1
1542,224108130,Drifting_longlines,28.0,181.0,0.0,0.0,1
1543,247100480,Trawlers,27.7,159.0,,,1
1544,416245900,Drifting_longlines,38.0,263.0,0.0,0.0,1
1545,224098970,Unknown,25.0,171.68,,,1
1546,247121220,Trawlers,25.9,89.0,,,1
1547,412460055,Drifting_longlines,30.24,192.0,,,1
1548,247149160,Drifting_longlines,20.35,51.0,,,1
1549,224020460,Unknown,20.83,33.16,,,1
1550,664579000,Purse_seines,88.65,2706.0,,,1
1551,367503310,Pole_and_line,19.76,61.0,,,1
1552,416001043,Drifting_longlines,25.06,62.59,,,1
1553,441680000,Drifting_longlines,49.62,,0.0,103.063460659,1
1554,553111765,Purse_seines,70.8,1408.0,,,1
1555,306783000,Purse_seines,82.25,1988.0,,,1
1556,247145660,Trawlers,25.1,174.0,,,1
1557,227831000,Trawlers,22.5,159.6,,,1
1558,650186000,Drifting_longlines,32.95,444.0,,,1
1559,413341000,Drifting_longlines,32.7,191.0,,,1
1560,416000238,Drifting_longlines,24.57,64.98,,,1
1561,416001787,Drifting_longlines,25.71,78.48,,,1
1562,224100920,Unknown,25.26,94.0,,,1
1563,367711550,Drifting_longlines,17.37,62.0,,,1
1564,271072174,Purse_seines,24.0,95.0,,,1
1565,247071050,Trawlers,24.3,98.0,,,1
1566,730015000,Purse_seines,66.14,1145.0,,,1
1567,271072871,Purse_seines,31.2,142.0,,,1
1568,440125000,Drifting_longlines,49.264,423.8,0.0445384493375,77.6002314324,1
1569,367353430,Trollers,25.71,,0.404145188433,56.0029761114,1
1570,271062029,Purse_seines,38.6,282.24,,,1
1571,371322000,Reefer,99.98,3503.0,,,1
1572,577314000,Reefer,120.2,4574.0,,,1
1573,413034000,Purse_seines,66.23,1087.0,,,1
1574,224016730,Unknown,22.5,110.52,,,1
1575,432850000,Research,57.42,1284.0,,,1
1576,256000552,Unknown,26.4,115.0,,,1
1577,441201727,Drifting_longlines,25.8,157.0,,,1
1578,416001900,Drifting_longlines|Reefer,83.0,1798.0,0.0,0.0,2
1579,601034200,Pole_and_line|Drifting_longlines,25.94,149.893333333,0.0,0.0788057000058,2
1580,224073580,Purse_seines,24.0,65.85,,,1
1581,601212600,Pole_and_line|Drifting_longlines,26.4533333333,148.793333333,1.915,0.155,2
1582,416000819,Drifting_longlines,20.3,40.37,,,1
1583,416003306,Drifting_longlines,23.9,82.65,,,1
1584,512411000,Trawlers,104.5,90.4,,,1
1585,367449320,Recreational_fishing,23.2,90.0,,,1
1586,215000770,Unknown,,,14.8090344047,192.569408786,1
1587,271072408,Purse_seines,26.8,144.0,,,1
1588,224082260,Drifting_longlines,25.1066666667,147.91,0.834322550125,1.96537378573,1
1589,224025440,Drifting_longlines,25.0,85.0,,,1
1590,224084460,Unknown,22.7,96.0,,,1
1591,263822000,Drifting_longlines,34.0,350.0,0.0,0.0,1
1592,441222000,Drifting_longlines,42.21,329.0,0.0,0.0,1
1593,431500040,Drifting_longlines,49.2,451.0,0.0,84.3380295348,1
1594,416002839,Drifting_longlines,27.3,99.33,0.0,0.0,1
1595,232746000,Trawlers,40.0,,,,1
1596,576967000,Bunker,105.6,4067.0,,,1
1597,431038000,Drifting_longlines,49.99,474.6,0.0,87.5509068504,1
1598,227317000,Trawlers,22.8,145.82,,,1
1599,224366000,Drifting_longlines,42.45,,0.0,193.304665097,1
1600,548831000,Purse_seines,61.85,1100.0,,,1
1601,412420851,Drifting_longlines,41.0,460.0,0.0,0.0,1
1602,636012261,Reefer,141.0,8487.0,0.0,0.0,1
1603,224987000,Drifting_longlines,43.5,,0.0,106.068916443,1
1604,440871000,Drifting_longlines,51.45,469.0,2.68844440771,92.5243854601,1
1605,412421025,Drifting_longlines,37.0,317.0,0.0,0.0,1
1606,247100020,Trawlers,25.0,96.0,,,1
1607,432468000,Drifting_longlines,52.19,535.285714286,0.0,105.075308769,1
1608,432568000,Drifting_longlines,42.02,,0.0,64.3224201766,1
1609,440236000,Drifting_longlines,49.91,449.8,0.0,83.9364198703,1
1610,431702510,Drifting_longlines,31.42,,0.0,36.1813613493,1
1611,367433490,Recreational_fishing,25.3,121.0,,,1
1612,366756530,Pole_and_line,24.44,199.0,,,1
1613,412371198,Drifting_longlines,46.66,411.0,2.8222787146,0.0,1
1614,432918000,Drifting_longlines,49.99,483.2,0.0,88.7557358437,1
1615,441650000,Drifting_longlines,48.11,,0.0,89.9057707772,1
1616,356962000,Reefer,138.5,10629.0,,,1
1617,432967000,Drifting_longlines,47.3666666667,,7.43990190465,159.865272224,1
1618,367070360,Trollers,17.065,68.5,0.00534522483825,3.74165738677,1
1619,440089000,Drifting_longlines,50.732,,0.574330663836,130.74719752,1
1620,271072854,Unknown,50.0,623.0,,,1
1621,224084640,Drifting_longlines,26.75,179.935,0.0,0.0655138419883,1
1622,271072397,Trawlers,24.5,115.65,,,1
1623,440295000,Drifting_longlines,47.24,353.5,0.0,42.7707064863,1
1624,416214900,Drifting_longlines,29.4,99.0,0.0,0.0,1
1625,440777000,Drifting_longlines,49.91,460.5,0.0,91.6515138991,1
1626,416000415,Drifting_longlines,21.95,55.71,,,1
1627,224081840,Drifting_longlines,28.1,168.17,,,1
1628,416000999,Drifting_longlines,22.0,54.23,,,1
1629,316007587,Unknown,20.83,332.21,,,1
1630,416005085,Drifting_longlines,38.9,298.0,,,1
1631,232007650,Trawlers,26.3,,,,1
1632,441098000,Drifting_longlines,49.91,411.0,0.0,0.0,1
1633,338001016,Recreational_fishing,16.15,29.0,,,1
1634,366736360,Drifting_longlines,26.88,165.0,0.0,8.5523597412,1
1635,416348000,Drifting_longlines,59.2,630.0,0.0,0.0,1
1636,367662660,Drifting_longlines,20.905,118.0,0.00534522483825,6.4142698059,1
1637,200001140,Reefer,77.0,1588.0,0.0,0.0,1
1638,416000412,Drifting_longlines,27.05,99.86,,,1
1639,440823000,Purse_seines,78.33,1349.2,,,1
1640,247131710,Drifting_longlines,22.65,70.0,,,1
1641,416002477,Drifting_longlines,26.8,85.16,,,1
1642,367577170,Drifting_longlines,20.725,60.0,0.00534522483825,3.20713490295,1
1643,367733250,Recreational_fishing,20.1,71.0,,,1
1644,367490250,Recreational_fishing,33.5,99.0,,,1
1645,432907000,Drifting_longlines,29.98,119.0,0.0,0.0,1
1646,273524300,Trawlers,120.47,,,,1
1647,247146460,Unknown,32.8,199.0,,,1
1648,247151150,Drifting_longlines,27.5,138.0,,,1
1649,303835000,Drifting_longlines,21.24,118.0,0.0,6.4142698059,1
1650,416000307,Drifting_longlines,21.1,33.85,,,1
1651,247300760,Purse_seines,21.8,55.0,,,1
1652,224114650,Pole_and_line,33.3,148.0,,,1
1653,345140500,Purse_seines,79.05,2042.0,0.0,0.0,1
1654,250101900,Trawlers,26.9,279.0,,,1
1655,627848000,Pole_and_line,48.93,434.0,,,1
1656,730016000,Purse_seines,65.84,1060.0,,,1
1657,224004810,Pole_and_line,31.5,186.0,,,1
1658,416211900,Drifting_longlines,24.35,79.97,,,1
1659,367593450,Drifting_longlines,25.355,156.5,0.00534522483825,8.01783725737,1
1660,735057559,Purse_seines,74.6688235294,1582.94117647,5.98970145578,261.555137731,1
1661,224090880,Purse_seines,22.91,51.66,,,1
1662,416001838,Drifting_longlines,28.3,98.09,,,1
1663,730017000,Purse_seines,61.26,1121.0,,,1
1664,224396000,Unknown,35.1,331.0,,,1
1665,224939000,Unknown,22.0,108.0,,,1
1666,567072000,Research,65.03,1178.0,,,1
1667,416000698,Drifting_longlines,20.15,43.82,,,1
1668,271072507,Trollers,25.35,36.0,,,1
1669,224144750,Drifting_longlines,21.0,63.0,,,1
1670,416000959,Drifting_longlines,20.9,49.33,,,1
1671,224070230,Unknown,25.06,93.73,,,1
1672,416002639,Drifting_longlines,21.7,49.8,,,1
1673,345080027,Purse_seines,69.49,1161.0,,,1
1674,440944000,Drifting_longlines,44.7625,,0.0218217890236,82.0499267287,1
1675,520190000,Drifting_longlines,25.8,135.0,,,1
1676,440959000,Drifting_longlines,47.21,358.4,0.0,49.5313168748,1
1677,224044870,Drifting_longlines,25.0,264.0,0.0,0.0,1
1678,617094000,Purse_seines,87.0,2548.0,0.0,0.0,1
1679,259131000,Drifting_longlines,34.35,386.0,,,1
1680,416004747,Drifting_longlines,37.5,241.0,,,1
1681,247152140,Drifting_longlines,22.5,158.0,,,1
1682,224048150,Drifting_longlines,26.3,188.0,0.0,0.0,1
1683,416778000,Reefer,100.0,3062.0,,,1
1684,224069850,Pole_and_line,32.0,159.0,,,1
1685,413501950,Drifting_longlines,26.12,165.0,,,1
1686,431154000,Drifting_longlines,49.2,,0.0,96.8404074554,1
1687,416003541,Drifting_longlines,22.5,56.19,,,1
1688,432962000,Drifting_longlines,49.99,483.2,0.0,88.7557358437,1
1689,247096450,Trawlers,25.5,52.0,,,1
1690,224205360,Unknown,24.12,72.78,,,1
1691,431704520,Drifting_longlines,49.9,451.0,0.0,84.3380295348,1
1692,224286000,Drifting_longlines,33.1125,310.75,1.50570344263,17.0209954384,1
1693,431300000,Drifting_longlines,48.19,418.6,0.0,79.5187135613,1
1694,224148620,Unknown,24.5,86.72,,,1
1695,416069500,Drifting_longlines,56.0,496.0,0.0,0.0,1
1696,228280000,Purse_seines,61.0,1246.46333333,0.0,196.77027924,1
1697,775610060,Purse_seines,70.45,1362.73,0.0534522483825,0.288642141265,1
1698,440195000,Purse_seines,79.6,1012.0,,,1
1699,354036000,Reefer,94.5,3649.0,0.0,0.0,1
1700,367437680,Recreational_fishing,26.0,,,,1
1701,247073550,Purse_seines,22.64,59.0,,,1
1702,271062042,Unknown,25.6,142.0,,,1
1703,224156000,Drifting_longlines,37.6,,0.0,84.6015328161,1
1704,900200029,Drifting_longlines,37.0,317.0,0.0,0.0,1
1705,224218930,Set_gillnets,26.0,107.42,,,1
1706,512002725,Recreational_fishing,24.5,174.0,,,1
1707,224259000,Drifting_longlines,28.0,136.0,0.0,0.0,1
1708,200000001,Recreational_fishing,21.0,55.0,,,1
1709,247054210,Trawlers,26.9,106.0,,,1
1710,432319000,Drifting_longlines,50.8,483.2,0.0,88.7557358437,1
1711,416235500,Drifting_longlines,35.5,199.0,0.0,0.0,1
1712,660001400,Drifting_longlines,16.98,52.0,,,1
1713,416001795,Drifting_longlines,23.9,59.13,,,1
1714,235025319,Trawlers,40.2,,,,1
1715,228255000,Purse_seines,67.3,,0.0,263.250684856,1
1716,416004378,Drifting_longlines,36.0,198.0,,,1
1717,512000058,Recreational_fishing,,,45.2548339959,1612.20346111,1
1718,416232600,Drifting_longlines,33.8,180.0,0.0,0.0,1
1719,416779000,Drifting_longlines,56.65,719.0,0.0,0.0,1
1720,431702580,Drifting_longlines,48.4,431.6,0.0,81.5267618836,1
1721,416002113,Drifting_longlines,20.8,43.95,,,1
1722,416223500,Drifting_longlines,26.1,78.23,0.0,0.245880342559,1
1723,431731000,Research|Drifting_longlines,50.79,499.0,0.0,0.0,2
1724,512000089,Recreational_fishing,75.74,1678.0,1.6396747645,0.0,1
1725,601710000,Pole_and_line,22.16,110.04,,,1
1726,249000250,Drifting_longlines,21.0,50.65,,,1
1727,371596000,Bunker,104.0,4989.0,,,1
1728,413340000,Drifting_longlines,32.7,191.0,,,1
1729,416002586,Drifting_longlines,28.2,98.88,0.0,0.0,1
1730,366388000,Recreational_fishing|Trollers,,,26.8929755389,30.0222139979,2
1731,204829000,Pole_and_line,25.41,116.0,,,1
1732,431600640,Drifting_longlines,22.0,71.0,,,1
1733,432753000,Research,61.01,698.0,,,1
1734,553111740,Purse_seines,66.265,1280.0,4.99407982849,0.0,1
1735,416002602,Drifting_longlines,19.1,31.88,,,1
1736,452005511,Purse_seines,60.52,1096.0,3.14078546439,0.0,1
1737,247152250,Drifting_longlines,26.56,124.0,,,1
1738,529777000,Bunker,109.7,5537.0,,,1
1739,440966000,Drifting_longlines,51.45,469.0,2.68844440771,92.5243854601,1
1740,367078130,Trollers,32.09,180.0,,,1
1741,224016850,Drifting_longlines,21.3,54.0,,,1
1742,601189200,Pole_and_line,24.0,116.0,0.0,0.0,1
1743,224085120,Purse_seines,27.0,102.5,,,1
1744,416002446,Drifting_longlines,26.0,79.92,,,1
1745,367153680,Unknown,,116.0,35.4472629409,0.0,1
1746,228197000,Purse_seines,41.16,253.0,1.34699665924,0.0,1
1747,247143120,Drifting_longlines,22.65,70.0,,,1
1748,367542870,Recreational_fishing,20.0,90.0,,,1
1749,371106000,Purse_seines,89.28,2700.0,,,1
1750,352533000,Reefer,91.03,3574.0,,,1
1751,367059740,Drifting_longlines,20.0,116.0,,,1
1752,775616000,Purse_seines,78.14,1640.22,0.0,0.235189892883,1
1753,235077000,Purse_seines,63.97,,,,1
1754,247100320,Trawlers,23.09,149.0,,,1
1755,416002726,Drifting_longlines,23.53,49.07,,,1
1756,240230000,Recreational_fishing,23.7,79.0,,,1
1757,273526800,Trawlers,120.47,,,,1
1758,247051870,Purse_seines,22.5,69.0,,,1
1759,553111761,Purse_seines,70.59,1562.0,,,1
1760,416002864,Drifting_longlines,18.7,39.94,,,1
1761,345220001,Purse_seines,79.05,2042.0,,,1
1762,271056052,Purse_seines,30.2,103.0,,,1
1763,416230800,Drifting_longlines,23.9,95.88,,,1
1764,306752000,Reefer,124.7,5476.0,,,1
1765,645432000,Drifting_longlines,20.725,72.0,3.55070415552,11.5470053838,1
1766,367485000,Recreational_fishing,24.87,84.0,,,1
1767,367020610,Pole_and_line,22.6,113.0,,,1
1768,238176440,Unknown,25.27,141.0,,,1
1769,345080010,Purse_seines,78.33,1755.0,,,1
1770,271069044,Unknown,31.2,112.0,,,1
1771,224208290,Drifting_longlines,21.55,59.72,,,1
1772,377927000,Unknown,56.46,486.0,,,1
1773,228174600,Trawlers,23.96,150.54,,,1
1774,224008640,Purse_seines,24.68,114.3,,,1
1775,224017460,Purse_seines,25.9,84.19,,,1
1776,277244000,Trawlers,117.45,5953.0,,,1
1777,577289000,Drifting_longlines,47.9166666667,547.0,3.2263408627,0.0,1
1778,431602342,Drifting_longlines,47.62,439.0,0.147560813051,82.3299812125,1
1779,441923000,Reefer,95.215,2004.0,5.38108260483,0.0,1
1780,412420583,Drifting_longlines,40.13,394.0,0.0,0.0,1
1781,431763000,Pole_and_line,31.0,119.0,,,1
1782,224727000,Purse_seines,85.85,,0.0,418.056544843,1
1783,367040420,Trollers,14.425,41.0,0.0353553390593,0.0,1
1784,440780000,Drifting_longlines,49.62,478.0,0.0,94.2701285819,1
1785,316001022,Trollers,16.46,33.5,0.0,5.87974732207,1
1786,412283999,Drifting_longlines,50.8,625.0,0.0,0.0,1
1787,431889000,Drifting_longlines,51.4,547.4,0.0,97.1895387972,1
1788,367131270,Drifting_longlines,22.86,151.0,0.0,0.0,1
1789,224531000,Purse_seines,73.5333333333,1935.44,5.42834441399,251.567734754,1
1790,247143410,Unknown,22.7,99.0,,,1
1791,440517000,Drifting_longlines,49.47,427.0,0.0,0.0,1
1792,416773000,Drifting_longlines,47.2,465.0,3.15,0.0,1
1793,735059089,Purse_seines,77.3,2165.0,0.0,0.0,1
1794,228102800,Purse_seines,32.36,213.0,0.0,0.0,1
1795,416002157,Drifting_longlines,23.2,62.23,,,1
1796,228167000,Purse_seines,78.33,1584.94333333,0.0,219.136979764,1
1797,431503000,Purse_seines,57.825,1094.0,0.0267261241912,0.0,1
1798,224051350,Drifting_longlines,31.0,,0.0,94.9111149547,1
1799,247148150,Purse_seines,43.18,185.0,0.0,0.0,1
1800,271040047,Purse_seines,26.8,31.0,,,1
1801,247143470,Drifting_longlines,21.39,62.0,,,1
1802,235627000,Trawlers,35.5,,,,1
1803,374762000,Reefer,120.75,4538.0,0.0,0.0,1
1804,224070000,Pole_and_line,38.3,262.0,0.0,0.0,1
1805,416001013,Drifting_longlines,20.09,35.27,,,1
1806,431914000,Pole_and_line,52.65,455.0,0.0,0.0,1
1807,538060006,Purse_seines,61.85,1152.0,,,1
1808,247074630,Purse_seines,21.24,71.0,,,1
1809,235013871,Trawlers,31.73,,,,1
1810,224160250,Unknown,27.37,99.99,,,1
1811,247239900,Unknown,37.38,199.0,,,1
1812,271072142,Purse_seines,25.0,132.75,,,1
1813,412328755,Drifting_longlines,36.52,270.0,,,1
1814,224083590,Drifting_longlines,28.0,179.0,0.0,7.20576692123,1
1815,238117340,Unknown,27.72,181.0,,,1
1816,224050560,Pole_and_line,31.5,177.0,,,1
1817,431022000,Drifting_longlines,52.6,547.4,0.0,97.1895387972,1
1818,503555500,Drifting_longlines,22.44,,0.0288230676849,14.0704608749,1
1819,227584000,Drifting_longlines,22.59,114.08,,,1
1820,224106940,Purse_seines,26.64,96.89,,,1
1821,250000466,Trawlers,22.75,222.0,,,1
1822,416004344,Drifting_longlines,20.35,31.57,,,1
1823,366207650,Trollers,22.86,125.0,,,1
1824,224071740,Unknown,30.5,235.0,,,1
1825,416060500,Drifting_longlines,57.05,674.0,,,1
1826,312982000,Unknown|Bunker,106.96,5533.0,3.16387947516,4.61880215352,2
1827,250116400,Trawlers,21.65,176.0,,,1
1828,432503000,Drifting_longlines,50.6,494.25,0.0,96.4523074843,1
1829,659283000,Drifting_longlines,32.09,330.78,0.0,0.129116101792,1
1830,224136470,Unknown,27.0,144.4,,,1
1831,412270058,Drifting_longlines,46.75,565.0,0.0,0.0,1
1832,412480433,Drifting_longlines,26.49,125.5,0.692964645563,4.94974746831,1
1833,440801000,Drifting_longlines,48.755,,2.64480082966,86.4142845335,1
1834,224181290,Trawlers,29.0,234.86,,,1
1835,416001476,Drifting_longlines,22.5,53.34,,,1
1836,416004810,Drifting_longlines,40.88,298.0,,,1
1837,416247500,Drifting_longlines,23.9,99.13,,,1
1838,412694520,Drifting_longlines,26.12,150.0,,,1
1839,369519000,Recreational_fishing,20.63,14.0,,,1
1840,440402000,Bunker,112.0,4702.0,,,1
1841,224104640,Purse_seines,21.35,102.09,,,1
1842,229360000,Unknown,72.13,1877.0,0.0,0.0,1
1843,224785000,Drifting_longlines,30.18,199.31,,,1
1844,368046000,Purse_seines,68.08,1349.0,4.58620291122,70.5569678649,1
1845,247065720,Drifting_longlines,22.78,73.0,,,1
1846,416173800,Drifting_longlines,59.2,630.0,,,1
1847,416002636,Drifting_longlines,21.92,42.35,,,1
1848,452009111,Drifting_longlines,17.8,41.0,,,1
1849,247130750,Drifting_longlines,20.05,83.0,,,1
1850,416000502,Drifting_longlines,26.15,78.12,,,1
1851,224066550,Unknown,21.1,43.52,,,1
1852,247146120,Unknown,30.92,173.0,,,1
1853,338192000,Recreational_fishing,30.44,86.0,,,1
1854,215000650,Drifting_longlines,20.0,70.21,,,1
1855,204226000,Drifting_longlines,27.2,232.7,0.0,0.0,1
1856,247144240,Trawlers,26.35,110.0,,,1
1857,416004279,Drifting_longlines,35.7,198.0,,,1
1858,224547000,Trawlers,69.25,1454.0,,,1
1859,355894000,Reefer,94.71,2689.0,2.53207192538,0.0,1
1860,271056036,Purse_seines,28.08,124.0,,,1
1861,316004685,Drifting_longlines,23.76,187.0,,,1
1862,247156780,Drifting_longlines,29.35,149.0,,,1
1863,553111735,Purse_seines,71.79,1350.0,,,1
1864,316006847,Unknown|Trollers,12.09,,0.0,10.9465611038,2
1865,235051022,Trawlers,72.0,2411.0,,,1
1866,366855060,Recreational_fishing,22.86,71.0,,,1
1867,416212600,Drifting_longlines,25.7,86.73,,,1
1868,224070440,Unknown,22.85,75.69,,,1
1869,416002522,Drifting_longlines,20.65,47.46,,,1
1870,215000780,Unknown,23.95,186.7,,,1
1871,371224000,Purse_seines,72.83,1640.0,,,1
1872,735059233,Drifting_longlines,48.55,701.0,,,1
1873,416231500,Drifting_longlines,23.9,95.29,,,1
1874,431500990,Drifting_longlines,48.19,477.8,0.0,87.9525165148,1
1875,229382000,Reefer,122.92,6964.0,,,1
1876,247300180,Drifting_longlines,22.37,82.0,,,1
1877,431053000,Drifting_longlines,51.168,418.6,3.04821735318,79.5187135613,1
1878,372886000,Reefer,81.1,1467.0,,,1
1879,660002100,Drifting_longlines,23.9,165.0,,,1
1880,441446000,Purse_seines,74.51,2215.0,0.0,205.256633789,1
1881,224015440,Unknown,21.0,52.0,,,1
1882,416227600,Drifting_longlines,23.9,93.26,,,1
1883,432447000,Drifting_longlines,49.99,483.2,0.0,88.7557358437,1
1884,431700060,Drifting_longlines,49.2,418.6,0.0,79.5187135613,1
1885,440522000,Drifting_longlines,49.47,427.0,0.0,0.0,1
1886,356889000,Reefer,93.36,3767.0,,,1
1887,367340120,Recreational_fishing,13.4,2.0,,,1
1888,247051980,Trawlers,27.45,136.0,,,1
1889,366900670,Purse_seines,33.07,307.0,,,1
1890,228843000,Set_gillnets,20.48,104.22,,,1
1891,238771340,Purse_seines,39.95,328.0,,,1
1892,441220316,Drifting_longlines,48.1233333333,,0.0949425326555,99.6947453656,1
1893,367397250,Purse_seines,22.31,185.0,0.0,10.3923048454,1
