,t,Google Search,nn_max_label,nn_max_sublabel_fishing,Label Dropdown,Expert label,Notes,Person,callsign,nn_max_sub_score,active_positions,fishing_points,training_label,training_sublabel,training_length,training_listsources,Unnamed: 16,Unnamed: 17,nn_times_classified,nn_number_max_labels,nn_average_length,nn_stddev_length,Unnamed: 22,Unnamed: 23,nn_max_label_fishing,nn_max_fishing_score,nn_max_sublabel,Unnamed: 27,Unnamed: 28,nn_max_sub_fishing_score,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_stdev_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,Unnamed: 43,active_hours,Unnamed: 45,num_A,num_B,iso3,country_name,average_length,stddev_length,number_distinct_lengths,avg_width,number_valid_length_messages,shipname,num_shipnames,imo,num_imos,callsign.1,num_callsign,gap_hours,num_gaps,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,spoofing_hours,num_overlapping_segs,norm_shipname,PermitNumber,CertificateStartDate,CertificateEndDate,Permit Owner,PermitOwnerAddress,PermitOwnerCity,PermitOwnerState,PermitOwnerZip,VesselName,Vessel  Length,VesselRegistrationNumber,VesselOwner,VesselOwnerAddress,VesselOwnerCity,VesselOwnerState,VesselOwnerZip,EndorsedLength,TrawlGear,LonglineGear,TrapPotGear,SablefishEndorsement,SablefishTier,CPEndorsement,Mothership,SmallFleet,MS/CVEndorsement,Owner On Board Exempt,Catch  HistoryAssignment,Whiting  Assignment,Vessel ID,Vessel Name,Official Number,IMO Number,Hull Number,Hull Identification Number,Vessel Service,Flag,Self Propelled Indicator,Registered Gross Tons,Registered Net Tons,Registered Length,Registered Breadth,Registered Depth,ITC Gross Tons,ITC Net Tons,ITC Length,ITC Breadth,ITC Depth,***Dead Weight Tons,***Dead Weight Tons Measure Unit,Measuring Organization Name,Hailing Port,Hailing Port State,Hailing Port Country,Coastwise Unrestricted,Limited Coastwise Bowaters Only,Limited Coastwise Restricted MARAD Waiver, Limited Coastwise Oil Spill Response Only,Limited Coastwise Under Charter to Citizen,Limited Coastwise Trade Fish Products Only,Fishery,Fishery Only,Recreation,Limited Recreation Great Lakes Use Only,Registry,Limited Registry Cross Border Financing,Limited Registry No Foreign Voyage by Sea,Limited Registry Trade with Canada Only,Great Lakes,Builder,Shipyard ,Build Year,Vessel Complete Build City,Vessel Complete Build State,Vessel Complete Build Province,Vessel Complete Build Country,Vessel Hull Build City,Vessel Hull Build State,Vessel Hull Build Province,Vessel Hull Build Country,Party ID,Organization Name,Organization Type,Person First Name,Person Middle Name,Person Last Name,Person Name Suffix,Address Line 1,Address Line 2,Address Line 3,Address Line 4,City,State,Province,Country,Postal Code,Main HP Ahead,Main HP Astern,Propulsion Type,Hull Material,Hull Configuration,Hull Shape,COD Status,COD issue date,COD expire date,Filler
135,368293000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=368293000%20mmsi,Trawlers,Trawlers,,,,,KRCT,1.0,17001,8906,,,,,,,3.0,1.0,61.4386393229,2.27454980434,,,Trawlers,0.999402284622,Trawlers,,,0.999277591705,9.0,1.0,62.5953661601,10.0390931557,Trawlers,0.986345158683,Trawlers,0.986345158683,Trawlers,0.988173835807,Trawlers,0.988173835807,34904,,3460.53930556,,15099,0,USA,United States,114.0,0.0,1.0,20.0,17034.0,ALASKA OCEAN,1,,,KRCT,1,2263.345,12.0,,,,,9.07416666667,2.0,ALASKAOCEAN,GF0030,01/01/2017,12/31/2017,GLACIER FISH COMPANY LLC,2320 WEST COMMODORE WAY STE 200,SEATTLE,WA,98199.0,ALASKA OCEAN,376.0,637856,GLACIER FISH COMPANY LLC,2320 WEST COMMODORE WAY STE 200,SEATTLE,WA,98199,376,Yes,No,No,No,-,Yes,No,No,No,-,-,-,52753.0,ALASKA OCEAN,637856,8030477,SB237,,Commercial Fishing Vessel,US,1.0, 4555.0, 1831.0,  344.0,  60.0,  27.0, 7419.0, 2542.0,  344.0,  60.0,  27.0,,,American Bureau of S,SEATTLE,WA,UNITED STATES,,,,,,,X,,,,X,,,,,,,1981,,,,,WARREN,RI,,UNITED STATES,181913,GLACIER FISH COMPANY LLC,Limited Liability Company,,,,,2320 WEST COMMODORE WAY,# 200,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,,6250,,Diesel Reduction,Steel,UNSPECIFIED,UNSPECIFIED,Valid,06/29/2016,07/31/2017, 
136,367146820,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367146820%20mmsi,Trawlers,Trawlers,,,,,WDD4600,1.0,515,351,,,,,,,1.0,1.0,21.0914115906,,,,Trawlers,0.999377071857,Trawlers,,,0.999895691872,1.0,1.0,21.0914115906,,Trawlers,0.999377071857,Trawlers,0.999377071857,Trawlers,0.999895691872,Trawlers,0.999895691872,635,,541.531111111,,0,0,USA,United States,26.0,0.0,1.0,7.0,187.0,MISS ADRIANNE,1,,,WDD4600,1,5296.60777778,3.0,,,,,,,MISSADRIANNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302206.0,MISS ADRIANNE,915497,8885767,,,Commercial Fishing Vessel,US,1.0,  123.0,   99.0,   78.6,  22.0,  10.7,,,,,,,,UNSPECIFIED,HOUSTON,TX,UNITED STATES,,,,,,,X,,,,,,,,,,,1988,,,,,PORT BOLIVAR,TX,,UNITED STATES,209759,,N/A,JOHN,C,HARDY,,1548 OCONNOR DRIVE,,,,CONROE,TX,UNSPECIFIED,UNITED STATES,77304                         ,445,,Diesel,Steel,Monohull,Ship,Valid,01/11/2016,01/31/2017, 
137,367109910,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367109910%20mmsi,Trawlers,Trawlers,,,,,WTF6290,1.0,55752,35861,,,,,,,3.0,1.0,44.7918230693,1.14851991745,,,Trawlers,0.999325970809,Trawlers,,,0.999441305796,9.0,1.0,42.2752401564,3.46514101334,Trawlers,0.999429643154,Trawlers,0.999429643154,Trawlers,0.999707698822,Trawlers,0.999707698822,58890,,5166.44166667,,55091,0,USA,United States,49.4782492661,1.52877518988,2.0,12.0,3747.0,CONSTELLATION,1,,,WTF6290,1,1672.67083333,18.0,,,,,0.704722222222,1.0,CONSTELLATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52962.0,CONSTELLATION,640364,8030788,277,,Commercial Fishing Vessel,US,1.0,  194.0,  132.0,  150.2,  38.0,  12.3,,,,,,,,American Bureau of S,ROCKLAND,ME,UNITED STATES,,,,,,,X,,,,,,,,,,,1981,,,,,MERMENTAU,LA,,UNITED STATES,308258,O'HARA CORPORATION,Corporation,,,,,120 TILLSON AVENUE STE 1,,,,ROCKLAND,ME,UNSPECIFIED,UNITED STATES,04841                         ,2250,,Diesel Reduction,Steel,UNSPECIFIED,UNSPECIFIED,Valid,05/10/2016,06/30/2017, 
138,367326360,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367326360%20mmsi,Trawlers,Trawlers,,,,,WDE2519,1.0,24172,12706,,,,,,,3.0,1.0,35.8654238383,4.21992445072,,,Trawlers,0.999313394229,Trawlers,,,0.999536335468,9.0,1.0,35.0428587596,3.93281003099,Trawlers,0.998515930441,Trawlers,0.998515930441,Trawlers,0.999509672324,Trawlers,0.999509672324,48340,,4071.13166667,,25617,0,USA,United States,36.5332660725,2.30558527566,2.0,10.613306429,17841.0,PACIFIC CHALLENGER,1,7043221.0,1.0,WDE2519,1,1127.16111111,5.0,,,,,460.736944444,2.0,PACIFICCHALLENGER,GF0273,01/01/2017,12/31/2017,PACIFIC DAWN LLC,2324 NW 90TH ST,SEATTLE,WA,98117.0,PACIFIC CHALLENGER,116.5,518937,PACIFIC DAWN LLC,2324 NW 90TH ST,SEATTLE,WA,98117,113,Yes,No,No,No,-,No,No,No,Yes,-,3.002765%,MSCV0273:3.002765,99618.0,PACIFIC CHALLENGER,518937,7043221,R179,,Commercial Fishing Vessel,US,1.0,  171.0,  116.0,  106.6,  36.0,  13.8,  338.0,  101.0,  106.6,  36.0,  13.8,,,Germanischer Lloyd,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1969,,,,,MOBILE,AL,,UNITED STATES,1148878,PACIFIC DAWN LLC,Limited Liability Company,,,,,2324 NW 90TH STREET,,,,Seattle,WA,UNSPECIFIED,UNITED STATES,98117                         ,2000,,Diesel Reduction,Steel,UNSPECIFIED,UNSPECIFIED,Valid,11/16/2016,12/31/2017, 
139,273352930,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=273352930%20mmsi,Trawlers,Trawlers,,,,,UBRH9,1.0,16294,11064,,,,,,,3.0,1.0,52.9809773763,4.17852984963,,,Trawlers,0.999303460121,Trawlers,,,0.999540925026,8.0,1.0,50.2674536705,4.50868945522,Trawlers,0.999342061579,Trawlers,0.999342061579,Trawlers,0.999594137073,Trawlers,0.999594137073,16735,,7476.03361111,,16506,0,RUS,Russia,49.0,0.0,1.0,8.0,439.0,V0STOK-5,2,8809294.0,1.0,UBRH9,1,941.121111111,3.0,,,,,,,V0STOK5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,273445310,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=273445310%20mmsi,Trawlers,Trawlers,,,,,UBSR,1.0,41112,31022,,,,,,,2.0,1.0,45.672492981,12.9099910521,,,Trawlers,0.999210476875,Trawlers,,,0.999643564224,8.0,1.0,44.2337112427,8.96395671532,Trawlers,0.999644860625,Trawlers,0.999644860625,Trawlers,0.999832317233,Trawlers,0.999832317233,44003,,9934.82402778,,41189,0,RUS,Russia,50.0,0.0,1.0,10.0,124.0,YANTAR,1,9262845.0,1.0,UBSR,1,39.9816666667,1.0,,,,,20630.0113889,74.0,YANTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,416200071,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=416200071%20mmsi,Trawlers,Trawlers,,,,,,1.0,5904,3034,,,,,,,1.0,1.0,53.1023750305,,,,Trawlers,0.999199092388,Trawlers,,,0.999361336231,1.0,1.0,53.1023750305,,Trawlers,0.999199092388,Trawlers,0.999199092388,Trawlers,0.999361336231,Trawlers,0.999361336231,5906,,5914.47319444,,0,0,TWN,Taiwan,,,,,,LUCKY OCEAN NO.1,1,,,,2,3122.08611111,38.0,,,,,17487.8066667,28.0,LUCKYOCEANNO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,368578000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=368578000%20mmsi,Trawlers,Trawlers,,,,,WTE5329,1.0,45902,24556,Trollers,,26.54,clav_fishing,,,3.0,1.0,33.2803846995,4.13725011938,,,Trawlers,0.999194721381,Trawlers,,,0.999711016814,9.0,1.0,33.0697104136,3.039598581,Trawlers,0.993122643895,Trawlers,0.993122643895,Trawlers,0.994616289934,Trawlers,0.994616289934,63478,,5692.16472222,,28381,0,USA,United States,30.0,0.0,1.0,10.8627337892,24274.0,SEEKER,2,,,WTE5329,1,471.056666667,1.0,,,,,780.709166667,3.0,SEEKER,GF0109,01/01/2017,12/31/2017,F/V SEEKER INC,PO BOX 1010,NEWPORT,OR,97365.0,SEEKER,92.83,924585,F/V SEEKER INC,PO BOX 1010,NEWPORT,OR,97365,92.83,Yes,No,No,No,-,No,No,No,Yes,-,4.858447%,MSCV0109:4.858447,299252.0,SEEKER,924585,8942096,,,Commercial Fishing Vessel,US,1.0,  196.0,  133.0,   85.9,  36.0,  12.8,  286.0,   85.0,   85.9,  36.0,  12.8,,,United States Coast ,NEWPORT,OR,UNITED STATES,,,,,,,X,,,,,,,,,,,1987,,,,,BAYOU LA BATRE,AL,,UNITED STATES,323136,F/V SEEKER INC,Unknown,,,,,1075 SE SPRUCE WAY,PO BOX 1010,,,NEWPORT,OR,UNSPECIFIED,UNITED STATES,97365                         ,940,,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,02/19/2016,03/31/2017, 
143,366946000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366946000%20mmsi,Trawlers,Trawlers,,,,,WRYH,1.0,36168,21984,,,,,,,3.0,1.0,54.733698527,1.25595447613,,,Trawlers,0.999102811019,Trawlers,,,0.99905749162,9.0,2.0,55.1030099657,5.37344163047,Trawlers,0.890355944427,Trawlers,0.890355944427,Trawlers,0.891220971942,Trawlers,0.891220971942,67654,,4822.31430556,,36477,0,USA,United States,90.0,0.0,1.0,15.0,28094.0,PACIFIC GLACIER,1,,,WRYH,1,1752.69305556,15.0,,,,,3509.10527778,10.0,PACIFICGLACIER,GF0101,01/01/2017,12/31/2017,GLACIER FISH COMPANY LLC,2320 WEST COMMODORE WAY STE 200,SEATTLE,WA,98199.0,PACIFIC GLACIER,275.5,933627,GLACIER FISH COMPANY LLC,2320 WEST COMMODORE WAY STE 200,SEATTLE,WA,98199,279,Yes,No,No,No,-,Yes,No,No,No,-,-,-,310724.0,PACIFIC GLACIER,933627,7391276,59,,Commercial Fishing Vessel,US,1.0, 3308.0, 1026.0,  253.5,  50.0,  27.7, 3308.0, 1026.0,  253.5,  50.0,  27.7,,,Germanischer Lloyd,SEATTLE,WA,UNITED STATES,,,,,,,X,,,,X,,,,,,,1974,,,,,SEATTLE,WA,,UNITED STATES,181913,GLACIER FISH COMPANY LLC,Limited Liability Company,,,,,2320 WEST COMMODORE WAY,# 200,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,,,,UNSPECIFIED,Steel,UNSPECIFIED,UNSPECIFIED,Valid,02/24/2016,03/31/2017, 
144,367479000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367479000%20mmsi,Trawlers,Trawlers,,,,,WBP5856,1.0,18467,9190,,,,,,,3.0,1.0,36.4071833293,6.13479203903,,,Trawlers,0.999085346858,Trawlers,,,0.999482293924,8.0,2.0,35.5186903477,4.93165700994,Trawlers,0.934574160725,Trawlers,0.934574160725,Trawlers,0.930306106806,Trawlers,0.930306106806,25957,,3135.36430556,,23297,0,USA,United States,37.0,0.0,1.0,9.0,1950.0,AMERICAN BEAUTY,1,8003187.0,1.0,WBP5856,1,866.976944444,4.0,,,,,7054.05916667,19.0,AMERICANBEAUTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177631.0,AMERICAN BEAUTY,613847,8003187,380,,Commercial Fishing Vessel,US,1.0,  199.0,  135.0,  106.7,  31.0,  14.3,  352.0,  105.0,  106.7,  31.0,  14.3,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1979,,,,,SEATTLE,WA,,UNITED STATES,801487,ALAKANUK BEAUTY LLC,Limited Liability Company,,,,,2200 ALASKAN WAY - SUITE 420,,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,98121                         ,1810,,Diesel Direct,Steel,UNSPECIFIED,UNSPECIFIED,Valid,09/27/2016,10/31/2017, 
145,273423560,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=273423560%20mmsi,Trawlers,Trawlers,,,,,UEHH,1.0,15441,10611,Trawlers,,,kristina_fishing,,,3.0,1.0,38.9196802775,9.11476920165,,,Trawlers,0.999042848746,Trawlers,,,0.999571959178,9.0,1.0,40.8023353153,9.13301926724,Trawlers,0.998483598232,Trawlers,0.998483598232,Trawlers,0.999642637041,Trawlers,0.999642637041,22605,,7918.10277778,,10644,0,RUS,Russia,53.0,0.0,1.0,9.0,1763.0,ASANDA,1,6914514.0,1.0,UEHH,1,530.123055556,14.0,,,,,51557.0644444,30.0,ASANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,316001025,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316001025%20mmsi,Trawlers,Trawlers,,,,,CZ4247,1.0,3865,1746,,,,,,,1.0,1.0,26.4640884399,,,,Trawlers,0.999012351036,Trawlers,,,0.999455153942,7.0,1.0,24.8988173349,3.32181781393,Trawlers,0.989317996161,Trawlers,0.989317996161,Trawlers,0.994518561023,Trawlers,0.994518561023,6478,,1025.26347222,,3121,0,CAN,Canada,26.0,0.0,1.0,7.0,554.0,ZEAL,1,6420513.0,1.0,CZ4247,1,,,,,,,0.346111111111,1.0,ZEAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,273829310,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=273829310%20mmsi,Trawlers,Trawlers,,,,,UEGF,1.0,26846,17072,,,,,,,3.0,1.0,53.9572881063,9.89544285424,,,Trawlers,0.998970389366,Trawlers,,,0.999126752218,8.0,1.0,48.8535847664,12.7329994238,Trawlers,0.99822255969,Trawlers,0.99822255969,Trawlers,0.998709946871,Trawlers,0.998709946871,29624,,48497.9177778,,26538,0,RUS,Russia,96.3115860517,2.37381387344,3.0,15.3385826772,1778.0,AERONAVT,1,8225527.0,1.0,UEGF,1,497.190555556,4.0,,,,,179583.114167,1667.0,AERONAVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,338626000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=338626000%20mmsi,Trawlers,Trawlers,,,,,WDG2215,1.0,42298,25798,Trawlers,,,kristina_fishing,,,3.0,1.0,37.5651054382,0.214979317379,,,Trawlers,0.998916407426,Trawlers,,,0.999218503634,9.0,1.0,36.5907508002,2.08235205457,Trawlers,0.951739331086,Trawlers,0.951739331086,Trawlers,0.955984049373,Trawlers,0.955984049373,57728,,6009.08402778,,50135,0,USA,United States,52.8483412322,1.44970523965,2.0,15.9241706161,1477.0,ALASKA PROVIDER,2,,,WDG2215,1,149.076666667,3.0,,,,,3571.69555556,2.0,ALASKAPROVIDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,273821210,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=273821210%20mmsi,Trawlers,Trawlers,,,,,UBJB,1.0,32845,25488,,,,,,,3.0,1.0,51.2326265971,9.2023835164,,,Trawlers,0.998841325442,Trawlers,,,0.998798330625,6.0,3.0,60.6853879293,21.8972763359,Trawlers,0.726863684676,Trawlers,0.726863684676,Trawlers,0.733729321267,Trawlers,0.733729321267,34812,,6706.03013889,,31975,0,RUS,Russia,104.0,0.0,1.0,16.0,1630.0,NIKOLAY   CHEPIK,2,8826670.0,1.0,UBJB,1,170.7675,4.0,,,,,2.4775,2.0,NIKOLAYCHEPIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,413200450,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=413200450%20mmsi,Trawlers,Trawlers,,,,,BAWV,1.0,5160,3000,,,,,,,3.0,1.0,62.3517354329,12.7474348874,,,Trawlers,0.998755077521,Trawlers,,,0.998751024405,7.0,1.0,62.652734484,10.721935689,Trawlers,0.964268590723,Trawlers,0.964268590723,Trawlers,0.961325177125,Trawlers,0.961325177125,5426,,5581.42013889,,4401,0,CHN,China,102.0,0.0,1.0,17.0,545.0,LIAN XING HAI A,2,7817452.0,1.0,BAWV,1,171.385833333,3.0,,,,,,,LIANXINGHAIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,367153430,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367153430%20mmsi,Trawlers,Trawlers,,,,,WDD5082,1.0,22796,12757,,,,,,,3.0,1.0,34.0497258504,1.09363266719,,,Trawlers,0.998683194319,Trawlers,,,0.999536474546,7.0,1.0,32.1685910906,3.96645950013,Trawlers,0.984842496259,Trawlers,0.984842496259,Trawlers,0.995725648744,Trawlers,0.995725648744,37184,,3555.73916667,,25660,0,USA,United States,33.0,0.0,1.0,11.0,9002.0,TRAVELER,1,,,WDD5082,2,239.935833333,6.0,,,,,3.00638888889,1.0,TRAVELER,GF0111,01/01/2017,12/31/2017,TRAVELER FISHERIES LLC,4225 23RD AVE W STE 102,SEATTLE,WA,98199.0,TRAVELER,104.75,929356,TRAVELER FISHERIES LLC,4225 23RD AVE W STE 102,SEATTLE,WA,98199,104.75,Yes,No,No,No,-,No,No,No,Yes,-,3.970116%,MSCV0111:3.970116,324037.0,TRAVELER,929356,8855695,,,Commercial Fishing Vessel,US,1.0,  199.0,  135.0,   94.1,  36.5,  12.8,  388.0,  116.0,   94.1,  36.5,  12.8,,,American Bureau of S,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1988,,,,,"BAYOU LA BATRE, AL",,,UNITED STATES,1360853,TRAVELER FISHERIES LLC,Limited Liability Company,,,,,4225 23r ave ste 103,,,,Seattle,WA,UNSPECIFIED,UNITED STATES,98199                         ,,,UNSPECIFIED,Steel,UNSPECIFIED,UNSPECIFIED,Valid,10/12/2016,11/30/2017, 
152,367683890,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367683890%20mmsi,Trawlers,Trawlers,,,,,WDI2995,1.0,4314,2170,,,,itu_fishing,,,2.0,1.0,37.9242362976,11.2099881394,,,Trawlers,0.998634248972,Trawlers,,,0.999096184969,2.0,1.0,37.9242362976,11.2099881394,Trawlers,0.998634248972,Trawlers,0.998634248972,Trawlers,0.999096184969,Trawlers,0.999096184969,38716,,9619.96263889,,12139,0,USA,United States,53.0,0.0,1.0,14.0,22664.0,GUN MAR,2,,,WDI2995,1,,,,,,,233082.722778,374.0,GUNMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,316014803,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316014803%20mmsi,Trawlers,Trawlers,,,,,CFK9324,1.0,16366,10429,Trawlers,,,kristina_fishing,,,3.0,1.0,26.7423960368,3.03724022071,,,Trawlers,0.998566885789,Trawlers,,,0.999579767386,8.0,1.0,26.2104177475,2.23310029999,Trawlers,0.971585266292,Trawlers,0.971585266292,Trawlers,0.979613676667,Trawlers,0.979613676667,44721,,2959.95708333,,20034,0,CAN,Canada,35.0,0.0,1.0,9.0,20999.0,NORDIC PEARL,1,8825896.0,1.0,CFK9324,3,,,,,,,25.4597222222,1.0,NORDICPEARL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,367433770,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367433770%20mmsi,Trawlers,Trawlers,,,,,WDF2949,1.0,12734,6447,,,,,,,3.0,1.0,37.4828516642,10.0501953644,,,Trawlers,0.998551587264,Trawlers,,,0.999037722747,4.0,1.0,37.6842603683,8.21583104581,Trawlers,0.998321548104,Trawlers,0.998321548104,Trawlers,0.998803019524,Trawlers,0.998803019524,28675,,2316.26444444,,20828,0,USA,United States,75.1718146718,7.29084475564,2.0,17.0,5180.0,F/V DEFENDER,1,,,WDF2949,1,,,,,,,34122.1788889,32.0,DEFENDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47824.0,F/V DEFENDER,554030,7332062,,,Commercial Fishing Vessel,US,1.0, 1412.0,  423.0,  179.8,  40.0,  18.5, 1412.0,  423.0,  179.8,  40.0,  18.5,,,American Bureau of S,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,SOUTHERN SHIPBUILDING CORP,,1974,,,,,SLIDELL,LA,,UNITED STATES,809218,DONA MARTITA LLC,Limited Liability Company,,,,,20308 DAYTON AVENUE N,,,,SHORELINE,WA,UNSPECIFIED,UNITED STATES,98133                         ,6160,,Diesel Reduction,Steel,UNSPECIFIED,UNSPECIFIED,Valid,04/22/2016,05/31/2017, 
155,367311690,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367311690%20mmsi,Trawlers,Trawlers,,,,,WDD9456,1.0,2565,1319,,,,,,,3.0,1.0,22.7892665863,2.18460716587,,,Trawlers,0.998468478521,Trawlers,,,0.99972041448,6.0,2.0,22.211839358,2.57986860379,Trawlers,0.844454918057,Trawlers,0.844454918057,Trawlers,0.847135403504,Trawlers,0.847135403504,9782,,1813.03388889,,14,0,USA,United States,247.0,,1.0,32.0,1.0,CAPT ANDY,7,,,WDD9456,2,2129.36083333,16.0,,,,,,,CAPTANDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511575.0,CAPT ANDY,1123327,8984202,,,Commercial Fishing Vessel,US,1.0,  196.0,   58.0,   89.5,  27.0,  13.5,  196.0,   58.0,   89.5,  27.0,  13.5,,,American Bureau of S,GALVESTON,TX,UNITED STATES,,,,,,,X,,,,,,,,,MASTER BOAT BUILDERS INC,,2002,,,,,CODEN,AL,,UNITED STATES,1373831,CAPTAIN ANDY LLC,Limited Liability Company,,,,,7TH & WHARF,P O BOX 786,,,Galveston,TX,UNSPECIFIED,UNITED STATES,77553                         ,320,,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,12/11/2015,01/31/2017, 
