mmsi,country
251116110,ISL
412323114,CHN
760001150,PER
412324651,CHN
237286000,GRC
412325759,CHN
412450247,CHN
900301355,
259421000,NOR
412433389,CHN
412435186,CHN
412428106,CHN
338013000,USA
98301528,
701006341,ARG
200002626,
412213716,CHN
412479281,CHN
200000556,
416097500,TWN
412452025,CHN
338069255,USA
228979000,FRA
576726000,VUT
416458557,TWN
413006612,CHN
412699168,CHN
412348877,CHN
412422898,CHN
412433348,CHN
228153900,FRA
228134800,FRA
242174100,MAR
251836110,ISL
367691660,USA
926219012,
412433033,CHN
412451878,CHN
235103775,GBR
412416797,CHN
412435742,CHN
412433667,CHN
412123462,CHN
412422772,CHN
412416371,CHN
367514650,USA
412327661,CHN
412477014,CHN
251841670,ISL
251031110,ISL
416000679,TWN
251110840,ISL
100701337,
503655600,AUS
412447465,CHN
412283593,CHN
412427789,CHN
412324891,CHN
412431719,CHN
110898998,
338162029,USA
412567876,CHN
412427047,CHN
412214502,CHN
271072409,TUR
412321576,CHN
412433937,CHN
251258110,ISL
100701332,
412284331,CHN
411041795,
200009677,
271072555,TUR
224084990,ESP
412418409,CHN
228101600,FRA
251185440,ISL
431768000,JPN
412085146,CHN
257664700,NOR
228184000,FRA
412428261,CHN
251363540,ISL
412418486,CHN
701000588,ARG
627043000,GHA
200006957,
900001453,
800024298,
200010238,
251402740,ISL
412325982,CHN
251346840,ISL
412460271,CHN
413855201,CHN
412340410,CHN
367108860,USA
412082464,CHN
412445141,CHN
412441822,CHN
900218568,
412431517,CHN
412325875,CHN
875433905,
800024307,
228141000,FRA
900019869,
431006572,JPN
200006253,
235111597,GBR
431006439,JPN
412410623,CHN
412432888,CHN
665111117,SHN
412450904,CHN
412854785,CHN
367553420,USA
412470194,CHN
150202800,
412417591,CHN
412438765,CHN
412455442,CHN
412428754,CHN
431700327,JPN
412436742,CHN
810040405,
412546568,CHN
645405000,MUS
412434567,CHN
366857350,USA
412422188,CHN
412330427,CHN
412431379,CHN
412211195,CHN
412130311,CHN
412422697,CHN
412433297,CHN
412284691,CHN
413213013,CHN
412214723,CHN
412436901,CHN
987600002,
412323303,CHN
431200250,JPN
926003469,
412412186,CHN
412460594,CHN
412451425,CHN
412285239,CHN
412428751,CHN
412440495,CHN
412214803,CHN
412450015,CHN
224239420,ESP
412411601,CHN
627135000,GHA
413554222,CHN
251188840,ISL
676568876,COD
257109640,NOR
412438486,CHN
412331072,CHN
800003442,
412480758,CHN
412370702,CHN
250103750,IRL
413811835,CHN
412423957,CHN
412411771,CHN
412441187,CHN
412431743,CHN
627091000,GHA
412324229,CHN
412423782,CHN
412421635,CHN
257100940,NOR
412366133,CHN
219002906,DNK
412452616,CHN
412364919,CHN
367494810,USA
412881045,CHN
412422895,CHN
235098246,GBR
412370828,CHN
412420255,CHN
227321170,FRA
412448972,CHN
201204022,ALB
412419776,CHN
412365096,CHN
251804540,ISL
412441293,CHN
257118700,NOR
412283807,CHN
412003298,CHN
412452607,CHN
412320572,CHN
228337800,FRA
412428122,CHN
228222600,FRA
412422453,CHN
412428349,CHN
412445017,CHN
412441651,CHN
333305777,
228120000,FRA
800000393,
412446671,CHN
224108460,ESP
412427973,CHN
412411036,CHN
413010101,CHN
412286032,CHN
415001138,
416591000,TWN
412441654,CHN
412214579,CHN
412418839,CHN
257898500,NOR
367386890,USA
900305319,
200008911,
412326607,CHN
412356431,CHN
412326626,CHN
257526600,NOR
412414104,CHN
412482838,CHN
800043454,
271072232,TUR
412460683,CHN
412428656,CHN
235109469,GBR
412286936,CHN
412428563,CHN
228115000,FRA
412440176,CHN
367414380,USA
412410323,CHN
412449198,CHN
770576134,URY
412013208,CHN
412413834,CHN
412330804,CHN
412421471,CHN
235023673,GBR
412463923,CHN
412428024,CHN
412421948,CHN
412443407,CHN
251249110,ISL
251466740,ISL
412480164,CHN
231307000,FRO
416001091,TWN
412451306,CHN
412364546,CHN
227317120,FRA
900010022,
257176540,NOR
412324403,CHN
338185000,USA
412451667,CHN
412328583,CHN
251045000,ISL
412422228,CHN
412405417,CHN
900021116,
367189280,USA
412011335,CHN
412400061,CHN
412089769,CHN
800031677,
413002255,CHN
412410638,CHN
413466150,CHN
412414057,CHN
412435797,CHN
900040579,
367152840,USA
412437731,CHN
800042386,
412211282,CHN
367139360,USA
987357559,
412256809,CHN
412426321,CHN
901401807,
412213307,CHN
412329677,CHN
411041806,
413824513,CHN
200000226,
413155463,CHN
412055098,CHN
237332000,GRC
200040127,
228157700,FRA
812666666,
412421729,CHN
238836440,HRV
412431752,CHN
800032758,
412325986,CHN
412203511,CHN
900029623,
412441144,CHN
316023664,CAN
910060250,
412355218,CHN
421408508,
413023202,CHN
412470396,CHN
100506940,
412333178,CHN
331513000,GRL
200012265,
432378000,JPN
412444568,CHN
710008450,BRA
412324206,CHN
412072099,CHN
412413952,CHN
412460244,CHN
900140807,
412417319,CHN
413564232,CHN
635225000,ATF
412436758,CHN
800045233,
412449047,CHN
412472965,CHN
412431793,CHN
412413965,CHN
412480112,CHN
247093060,ITA
412420266,CHN
273561700,RUS
412444633,CHN
416004014,TWN
412448795,CHN
251302440,ISL
431078000,JPN
412449863,CHN
412808809,CHN
412358077,CHN
440108130,KOR
412426695,CHN
412352829,CHN
228216600,FRA
244830394,NLD
205033000,BEL
800040849,
503000810,AUS
412475729,CHN
412214675,CHN
440124490,KOR
224073570,ESP
412884172,CHN
366954490,USA
412441953,CHN
412207469,CHN
224455515,ESP
412285284,CHN
412413872,CHN
246094000,NLD
412000666,CHN
257059340,NOR
412437439,CHN
412413539,CHN
273370490,RUS
412452883,CHN
412427983,CHN
273527500,RUS
258262000,NOR
412431183,CHN
412432641,CHN
412440508,CHN
800044056,
412426982,CHN
412417543,CHN
800038368,
412418997,CHN
412300323,CHN
257699500,NOR
412443675,CHN
412320386,CHN
412110441,CHN
412438604,CHN
800021755,
412329461,CHN
503026290,AUS
905115006,
800000529,
900023633,
251490440,ISL
412410395,CHN
419000682,IND
251007110,ISL
416004220,TWN
503585500,AUS
257201540,NOR
263410660,PRT
900007357,
412366481,CHN
412478688,CHN
412205868,CHN
366953010,USA
412021354,CHN
800037858,
412328176,CHN
214004321,MDA
412439483,CHN
257013420,NOR
412438772,CHN
412421749,CHN
235088774,GBR
440122870,KOR
251296440,ISL
412423546,CHN
412432304,CHN
412462208,CHN
412438807,CHN
412423554,CHN
412442988,CHN
412412615,CHN
367541960,USA
412568568,CHN
412461834,CHN
412138888,CHN
412428283,CHN
412437391,CHN
273428220,RUS
412432656,CHN
251359240,ISL
412418872,CHN
412445679,CHN
412501028,CHN
412450798,CHN
412428607,CHN
701000849,ARG
412470432,CHN
412413628,CHN
412420635,CHN
200009635,
412444755,CHN
412412917,CHN
710002332,BRA
150203937,
412430026,CHN
412416202,CHN
412418208,CHN
338181459,USA
412435906,CHN
412433951,CHN
412060370,CHN
200006532,
412420452,CHN
412441254,CHN
412419317,CHN
412413923,CHN
412449313,CHN
412431473,CHN
413979983,CHN
412286072,CHN
273351740,RUS
412005189,CHN
235102765,GBR
412333534,CHN
412421639,CHN
412442025,CHN
412332905,CHN
412448813,CHN
412286805,CHN
412421651,CHN
900029207,
412283678,CHN
412323927,CHN
412435996,CHN
412205425,CHN
412283908,CHN
412422716,CHN
316031009,CAN
100706185,
412321881,CHN
431006434,JPN
412201176,CHN
412412898,CHN
412461924,CHN
412445074,CHN
412442326,CHN
412463896,CHN
412417773,CHN
235097404,GBR
412414643,CHN
412450296,CHN
412422209,CHN
413002288,CHN
412428561,CHN
412450903,CHN
219015534,DNK
412340510,CHN
412285429,CHN
413003311,CHN
412452551,CHN
412470411,CHN
412449662,CHN
412420925,CHN
412985446,CHN
412416679,CHN
100700159,
440151880,KOR
316012880,CAN
412370865,CHN
200003354,
431006485,JPN
412366104,CHN
412470557,CHN
412323128,CHN
423878256,AZE
800025782,
412422286,CHN
257354020,NOR
316002595,CAN
412520546,CHN
235103741,GBR
412441283,CHN
412421801,CHN
412411366,CHN
412449199,CHN
150200002,
800040215,
412410198,CHN
200004995,
412007687,CHN
257629600,NOR
247308090,ITA
412412286,CHN
412470217,CHN
412423833,CHN
416004253,TWN
412445071,CHN
200007910,
900027746,
412420069,CHN
412416838,CHN
926313090,
235081826,GBR
412425711,CHN
412324626,CHN
800044443,
412201133,CHN
412366253,CHN
412370389,CHN
412447027,CHN
412444812,CHN
412428389,CHN
800030017,
412423205,CHN
413446092,CHN
412413888,CHN
412435231,CHN
412431438,CHN
251808540,ISL
412438452,CHN
431006258,JPN
412428677,CHN
412324177,CHN
412418996,CHN
412418413,CHN
412412986,CHN
412320914,CHN
412321464,CHN
412333548,CHN
905108889,
412422201,CHN
412470587,CHN
412348708,CHN
412480844,CHN
627119000,GHA
235108201,GBR
412567893,CHN
413000508,CHN
900019063,
257218740,NOR
224166850,ESP
412331611,CHN
800016023,
900024339,
412210924,CHN
770576113,URY
257147900,NOR
366999384,USA
412412876,CHN
412001173,CHN
412475024,CHN
412412763,CHN
412327864,CHN
412428011,CHN
412365047,CHN
770005708,URY
412332771,CHN
257030540,NOR
412446214,CHN
412445093,CHN
413178987,CHN
412436026,CHN
412214505,CHN
412333444,CHN
272329000,UKR
432354316,JPN
905112688,
366986130,USA
259258000,NOR
412438119,CHN
412436116,CHN
412428292,CHN
412428169,CHN
224068550,ESP
421565489,
412445172,CHN
412436722,CHN
440222890,KOR
900301385,
273444610,RUS
316002917,CAN
235032615,GBR
412213921,CHN
412444604,CHN
367598530,USA
440103080,KOR
413987587,CHN
412004574,CHN
412463836,CHN
412422859,CHN
366929780,USA
416000206,TWN
257180800,NOR
316027036,CAN
412437312,CHN
412326108,CHN
412439182,CHN
412433407,CHN
316005105,CAN
258732000,NOR
900028806,
412435677,CHN
412423276,CHN
412202653,CHN
412419284,CHN
235005216,GBR
200012292,
200012309,
431007296,JPN
412441456,CHN
412428296,CHN
251120440,ISL
412413228,CHN
412436843,CHN
412365034,CHN
910000006,
412460754,CHN
538070487,MHL
257149220,NOR
800034497,
412411341,CHN
412424636,CHN
412418096,CHN
440313960,KOR
200003362,
412433696,CHN
412324645,CHN
228315000,FRA
800043395,
257005840,NOR
412422095,CHN
412432207,CHN
412284817,CHN
412431137,CHN
412428878,CHN
900268999,
412432181,CHN
800021392,
263414850,PRT
412449922,CHN
412411877,CHN
415366777,
900005123,
800000579,
416000014,TWN
412422388,CHN
257725500,NOR
412416047,CHN
412423014,CHN
412452687,CHN
200012263,
701006605,ARG
412323982,CHN
412284272,CHN
412200335,CHN
800004036,
412427875,CHN
251804940,ISL
259616000,NOR
412423269,CHN
271072255,TUR
367419150,USA
412422773,CHN
367077760,USA
627201000,GHA
412457636,CHN
412422315,CHN
412418643,CHN
412330236,CHN
760000469,PER
413973906,CHN
800019314,
412420604,CHN
412449319,CHN
251190440,ISL
412410427,CHN
800030500,
413565529,CHN
905101389,
412010052,CHN
412448772,CHN
367588000,USA
412331674,CHN
900030045,
412414392,CHN
200006639,
412450799,CHN
412446021,CHN
257141940,NOR
416000004,TWN
200003585,
412413969,CHN
412422056,CHN
412417585,CHN
412432705,CHN
412512079,CHN
820080090,
412300088,CHN
412450508,CHN
412320317,CHN
200011780,
412331054,CHN
412348743,CHN
412418622,CHN
701000535,ARG
412450681,CHN
412321485,CHN
800044986,
230002550,FIN
412498888,CHN
412416305,CHN
412443086,CHN
257148520,NOR
601786000,ZAF
412436548,CHN
200004727,
412432381,CHN
412438905,CHN
257180000,NOR
412200253,CHN
412465763,CHN
412444579,CHN
338149444,USA
412463853,CHN
800028606,
412348818,CHN
412432325,CHN
413796238,CHN
412348982,CHN
412204182,CHN
412283794,CHN
503770000,AUS
412450157,CHN
412424481,CHN
412400128,CHN
412366869,CHN
257053240,NOR
412422418,CHN
259374000,NOR
412283606,CHN
412002137,CHN
412423002,CHN
412422815,CHN
412424464,CHN
412327237,CHN
412006383,CHN
249000899,MLT
412470553,CHN
251442540,ISL
312891000,BLZ
224324960,ESP
412201378,CHN
412452833,CHN
412452085,CHN
367310250,USA
316010260,CAN
412482255,CHN
412449844,CHN
412450732,CHN
412416347,CHN
412410406,CHN
412432119,CHN
472411028,TJK
412450655,CHN
412213275,CHN
367128260,USA
273898000,RUS
412441963,CHN
416000908,TWN
412422725,CHN
413016952,CHN
412417858,CHN
412443267,CHN
412439517,CHN
412324258,CHN
228048600,FRA
316008413,CAN
800002937,
251194110,ISL
412213417,CHN
415673881,
244770663,NLD
412431329,CHN
413904825,CHN
200012634,
366218620,USA
412203507,CHN
251231240,ISL
412444837,CHN
770576124,URY
412435857,CHN
412423299,CHN
412324078,CHN
412323123,CHN
235008690,GBR
412441618,CHN
412060783,CHN
412416574,CHN
271072277,TUR
251146640,ISL
412426339,CHN
412464316,CHN
412281355,CHN
412449949,CHN
412416009,CHN
257136640,NOR
367642570,USA
412412392,CHN
226220000,FRA
412412502,CHN
412205533,CHN
800036789,
412400357,CHN
413412580,CHN
412353092,CHN
412431027,CHN
316002538,CAN
900019862,
257109240,NOR
413844451,CHN
257384020,NOR
412695580,CHN
412419679,CHN
900032025,
800035708,
412611037,CHN
257158840,NOR
412364952,CHN
231248000,FRO
412207031,CHN
231047000,FRO
257198000,NOR
235072209,GBR
412413043,CHN
416458609,TWN
257979790,NOR
251194940,ISL
412452723,CHN
257084340,NOR
800003922,
800500525,
412414082,CHN
412522495,CHN
412213487,CHN
251848570,ISL
412427803,CHN
271073092,TUR
412412965,CHN
412446056,CHN
412211325,CHN
257312140,NOR
251114340,ISL
412352887,CHN
412203437,CHN
412348905,CHN
412438835,CHN
412439283,CHN
251265110,ISL
413567822,CHN
412016688,CHN
257198220,NOR
604604604,
412450411,CHN
414228293,CHN
412427991,CHN
412329526,CHN
412286268,CHN
413500062,CHN
412446314,CHN
235080238,GBR
412421921,CHN
224244180,ESP
412333526,CHN
456788888,
412427786,CHN
412333179,CHN
412214701,CHN
412417526,CHN
412421903,CHN
412451533,CHN
431200650,JPN
800039632,
412003810,CHN
412428087,CHN
412421553,CHN
271072963,TUR
412214548,CHN
235103559,GBR
412441986,CHN
412348869,CHN
412427273,CHN
231730000,FRO
412450022,CHN
303599000,USA
258360000,NOR
412424533,CHN
412451315,CHN
412421537,CHN
800003372,
259335000,NOR
412417782,CHN
412349931,CHN
412416297,CHN
412324224,CHN
227144200,FRA
412349315,CHN
412443462,CHN
412416935,CHN
412428287,CHN
251279000,ISL
412201306,CHN
627138000,GHA
412436765,CHN
257133500,NOR
251490540,ISL
257116740,NOR
412320722,CHN
412286517,CHN
412480748,CHN
412452865,CHN
412366015,CHN
232003427,GBR
412432647,CHN
412461796,CHN
412449621,CHN
800012837,
413476570,CHN
412213963,CHN
412323979,CHN
412435894,CHN
412462863,CHN
412413328,CHN
500031880,
412572008,CHN
412451877,CHN
316002895,CAN
800024520,
273896000,RUS
412283795,CHN
412410328,CHN
412438785,CHN
412480464,CHN
211589000,DEU
412435027,CHN
412019406,CHN
412525506,CHN
271042147,TUR
412433817,CHN
235097703,GBR
412286439,CHN
412365444,CHN
412418048,CHN
503006270,AUS
227584820,FRA
412411376,CHN
431500260,JPN
412699460,CHN
412423235,CHN
273440690,RUS
412421955,CHN
278329000,SVN
412075007,CHN
412678678,CHN
257068140,NOR
412201192,CHN
257555500,NOR
224020120,ESP
412285492,CHN
412214284,CHN
235077124,GBR
367045720,USA
263362000,PRT
412437226,CHN
366798160,USA
367093980,USA
900023541,
413700001,CHN
412460217,CHN
412449102,CHN
412425366,CHN
412428782,CHN
412202438,CHN
412428458,CHN
412460208,CHN
757431126,
412418649,CHN
416238900,TWN
576594000,VUT
412001398,CHN
800004546,
412325359,CHN
412435946,CHN
367019660,USA
251444110,ISL
900023146,
271069038,TUR
990015999,
413400228,CHN
251538110,ISL
412478591,CHN
412433293,CHN
413888777,CHN
257298920,NOR
257153220,NOR
200002170,
412431781,CHN
412424465,CHN
366839610,USA
271040383,TUR
235006654,GBR
257150920,NOR
412321111,CHN
251832110,ISL
905101363,
412413277,CHN
800031967,
412437054,CHN
800029681,
412370069,CHN
419001526,IND
800029328,
412211602,CHN
412331103,CHN
367088190,USA
412205637,CHN
412284327,CHN
316001832,CAN
413451820,CHN
900067024,
412448979,CHN
412325731,CHN
251359440,ISL
800043419,
900402169,
259285000,NOR
412410641,CHN
900415216,
412421772,CHN
412283941,CHN
412463123,CHN
412470386,CHN
412432268,CHN
257100600,NOR
412326033,CHN
412462967,CHN
900020249,
251302340,ISL
412412534,CHN
412207686,CHN
412428509,CHN
905105888,
257136520,NOR
412444555,CHN
263405670,PRT
200001631,
367463190,USA
367131260,USA
412215098,CHN
412412358,CHN
251184740,ISL
412413048,CHN
412423156,CHN
900000109,
228272000,FRA
905101859,
412442382,CHN
440701000,KOR
412420809,CHN
372661000,PAN
701000950,ARG
412439243,CHN
412418361,CHN
251744110,ISL
257034800,NOR
412412131,CHN
412438513,CHN
412310778,CHN
412427079,CHN
251446340,ISL
412418989,CHN
412285107,CHN
367053620,USA
200004758,
257492800,NOR
245521000,NLD
219002339,DNK
257043540,NOR
413768888,CHN
257352620,NOR
412699230,CHN
412417974,CHN
900011121,
412324287,CHN
412235538,CHN
412464707,CHN
412467183,CHN
257087040,NOR
412213878,CHN
412433694,CHN
412214002,CHN
235083829,GBR
412695660,CHN
412832569,CHN
412472955,CHN
366472920,USA
900004220,
412002351,CHN
412333225,CHN
412427931,CHN
412464968,CHN
412419225,CHN
228931000,FRA
412413383,CHN
800027778,
412450684,CHN
412578978,CHN
224195750,ESP
412284701,CHN
412364653,CHN
257754500,NOR
412283927,CHN
227117800,FRA
412463791,CHN
412332918,CHN
412964646,CHN
412435454,CHN
412283862,CHN
412449816,CHN
412432431,CHN
412461524,CHN
800030805,
412413404,CHN
503416000,AUS
412330262,CHN
412460816,CHN
303674000,USA
412568520,CHN
251396440,ISL
800036324,
412421528,CHN
412349802,CHN
412420238,CHN
900023178,
412421717,CHN
913041471,
412370361,CHN
701006034,ARG
257125600,NOR
412411356,CHN
412324886,CHN
331180000,GRL
413528920,CHN
412401250,CHN
412801568,CHN
247256060,ITA
257785980,NOR
941000771,
412424484,CHN
800024544,
412420382,CHN
412413072,CHN
412441127,CHN
414237906,CHN
228143600,FRA
412281439,CHN
271072314,TUR
412435226,CHN
412001508,CHN
416500319,TWN
421458999,
416083600,TWN
316022197,CAN
412450978,CHN
412327577,CHN
412214352,CHN
412423194,CHN
412447751,CHN
367602000,USA
235004603,GBR
900016778,
412432036,CHN
412432385,CHN
123842988,
413000188,CHN
228273800,FRA
412423606,CHN
413000890,CHN
800030721,
412412936,CHN
257852000,NOR
905105588,
412349147,CHN
926003378,
800011796,
412787688,CHN
273447010,RUS
47147590,
441097000,KOR
412311309,CHN
412420016,CHN
251837570,ISL
412366075,CHN
512002689,NZL
900017358,
259539000,NOR
412340395,CHN
412348827,CHN
412469883,CHN
412353288,CHN
257272520,NOR
412424588,CHN
413088580,CHN
303667000,USA
412285192,CHN
412445058,CHN
412671450,CHN
257237800,NOR
412698090,CHN
412023030,CHN
412411153,CHN
800039651,
412416602,CHN
412427914,CHN
251842870,ISL
412364525,CHN
331072000,GRL
367687870,USA
273428300,RUS
412413338,CHN
271072553,TUR
412419215,CHN
412420213,CHN
257490700,NOR
257095540,NOR
412436587,CHN
330043027,GRD
412436161,CHN
200012357,
820080141,
412450476,CHN
235107777,GBR
200013805,
415001036,
905107016,
412421472,CHN
259302000,NOR
271072382,TUR
412285103,CHN
412412001,CHN
412206495,CHN
701000517,ARG
412425919,CHN
411171212,
412469618,CHN
413888501,CHN
431200575,JPN
412466677,CHN
224182930,ESP
412332821,CHN
412428723,CHN
412328613,CHN
319686000,CYM
412416108,CHN
412413927,CHN
412283853,CHN
412477986,CHN
412413332,CHN
800021236,
271072122,TUR
257212340,NOR
900025593,
413405222,CHN
412445559,CHN
251472240,ISL
412427161,CHN
412413937,CHN
985030047,
412201431,CHN
412420263,CHN
412203443,CHN
367384580,USA
412439171,CHN
421004321,
412323502,CHN
251157240,ISL
440207170,KOR
701000899,ARG
412354215,CHN
412324397,CHN
412202299,CHN
251126110,ISL
412345666,CHN
412494130,CHN
257308140,NOR
412556852,CHN
251156000,ISL
412201698,CHN
412365666,CHN
412520696,CHN
412451708,CHN
412428362,CHN
412417286,CHN
740366000,FLK
412349598,CHN
412421533,CHN
412411249,CHN
117897897,
412438809,CHN
988661888,
412286661,CHN
412421767,CHN
431070000,JPN
660001900,REU
441853000,KOR
416822000,TWN
660003100,REU
431200910,JPN
432306000,JPN
431700140,JPN
431659000,JPN
224581000,ESP
529729000,KIR
441446000,KOR
431155000,JPN
431511000,JPN
432410000,JPN
431722000,JPN
529695000,KIR
416004344,TWN
416002655,TWN
416003735,TWN
416000212,TWN
416002682,TWN
416002216,TWN
416002566,TWN
416899000,TWN
431682000,JPN
553111751,PNG
412439605,CHN
413345000,CHN
431500120,JPN
228107800,FRA
412370006,CHN
538060006,MHL
520065000,FJI
431602130,JPN
416002841,TWN
416187800,TWN
416002646,TWN
431272000,JPN
416002948,TWN
510034000,FSM
431254000,JPN
416001414,TWN
431465000,JPN
416229900,TWN
416230800,TWN
432586000,JPN
520189000,FJI
441201183,KOR
412326902,CHN
412500156,CHN
224501000,ESP
577289000,VUT
416004246,TWN
249000210,MLT
247146630,ITA
416004203,TWN
735057587,ECU
440786000,KOR
224055830,ESP
520218000,FJI
224090880,ESP
412500245,CHN
441219875,KOR
416003600,TWN
512000072,NZL
512000126,NZL
512119000,NZL
512169000,NZL
601705000,ZAF
577169000,VUT
441032000,KOR
412420906,CHN
416004369,TWN
416242800,TWN
432962000,JPN
371106000,PAN
345050700,MEX
440809000,KOR
367060690,USA
577077000,VUT
577105000,VUT
440952000,KOR
416071500,TWN
228187700,FRA
416004839,TWN
431200060,JPN
271072306,TUR
228263000,FRA
366831470,USA
256000552,MLT
248286000,MLT
250104600,IRL
228843000,FRA
601787000,ZAF
273528800,RUS
367086860,USA
431670000,JPN
432515000,JPN
432850000,JPN
412328755,CHN
