mmsi,eu_fishing,eu_label,eu_sublabel,eu_label2,eu_sublabel2,eu_length,eu_tonnage
263419290,Fishing vessel,Set gear,Set longlines,Purse seines,Purse seines,18.35,43.96
219005583,Fishing vessel,Trawlers,Trawlers,,,18.22,39.0
247120170,Fishing vessel,Trawlers,Trawlers,,,21.7,101.0
224125630,Fishing vessel,Trawlers,Trawlers,,,24.05,84.65
211176000,Fishing vessel,Trawlers,Trawlers,,,17.0,46.0
227316070,Fishing vessel,Trawlers,Trawlers,Set gear,Pots and traps,11.0,13.5
227397000,Fishing vessel,Trawlers,Trawlers,,,23.95,152.05
261001620,Fishing vessel,Trawlers,Trawlers,,,25.68,135.0
247113970,Fishing vessel,Trawlers,Trawlers,,,20.14,52.0
227327000,Fishing vessel,Trawlers,Trawlers,,,23.5,142.69
261007860,Fishing vessel,Set gear,Set gillnets,Drifting longlines,Drifting longlines,18.54,39.0
237958000,Fishing vessel,Purse seines,Purse seines,,,25.3,116.03
247151280,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,24.28,130.0
247130850,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,22.0,67.0
235005150,Fishing vessel,Set gear,Set gillnets,,,18.02,130.0
233344000,Fishing vessel,Trawlers,Trawlers,,,27.0,269.0
227323170,Fishing vessel,Set gear,Set gillnets,,,15.4,27.0
247081990,Fishing vessel,Trawlers,Trawlers,,,16.0,30.0
247125580,Fishing vessel,Trawlers,Trawlers,,,17.04,31.0
247145580,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,17.09,26.0
224004950,Fishing vessel,Trawlers,Trawlers,,,29.99,230.0
227628730,Fishing vessel,Trawlers,Trawlers,Set gear,Pots and traps,9.39,7.31
235081915,Fishing vessel,Set gear,Pots and traps,Set gear,Set gillnets,9.23,6.3
247110770,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,20.25,32.0
247030620,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,16.4,29.0
211314600,Fishing vessel,Trawlers,Trawlers,,,16.65,38.0
224168000,Fishing vessel,Trawlers,Trawlers,,,30.1,243.0
211651620,Fishing vessel,Trawlers,Trawlers,,,17.17,34.0
211182000,Fishing vessel,Trawlers,Trawlers,,,16.01,37.0
247050480,Fishing vessel,Trawlers,Trawlers,,,20.23,51.0
211532000,Fishing vessel,Trawlers,Trawlers,,,17.51,37.0
238984610,Fishing vessel,Trawlers,Trawlers,,,21.4,65.0
227321290,Fishing vessel,Set gear,Set longlines,Trawlers,Trawlers,14.2,35.95
247142520,Fishing vessel,Set gear,Set longlines,Fishing vessel,Fishing vessel,14.96,23.0
247051930,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,20.98,98.0
224030940,Fishing vessel,Set gear,Set gillnets,,,25.0,166.37
224696000,Fishing vessel,Drifting longlines,Drifting longlines,,,39.35,517.0
224164540,Fishing vessel,Trawlers,Trawlers,,,27.0,117.16
235001680,Fishing vessel,Trawlers,Trawlers,,,18.42,97.0
266306000,Fishing vessel,Trawlers,Trawlers,,,21.44,120.0
226005000,Fishing vessel,Set gear,Pots and traps,,,21.83,117.0
238281140,Fishing vessel,Purse seines,Purse seines,Trawlers,Trawlers,26.9,122.0
232006830,Fishing vessel,Set gear,Set longlines,,,38.25,390.0
247146270,Fishing vessel,Trawlers,Trawlers,,,28.86,188.0
263415250,Fishing vessel,Set gear,Set gillnets,,,10.5,8.19
219007234,Fishing vessel,Trawlers,Trawlers,,,14.99,26.2
224101980,Fishing vessel,Purse seines,Purse seines,,,23.45,91.38
245336000,Fishing vessel,Trawlers,Trawlers,,,35.93,168.0
235011710,Fishing vessel,Trawlers,Trawlers,,,26.24,121.0
263408560,Fishing vessel,Purse seines,Purse seines,,,19.68,35.86
239098000,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,19.05,39.0
227109900,Fishing vessel,Trawlers,Trawlers,,,16.56,64.6
247281540,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,25.52,107.0
219007432,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,11.9,15.4
227563620,Fishing vessel,Set gear,Set gillnets,Set gear,Pots and traps,11.96,8.6
247100690,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,19.8,85.0
240707000,Fishing vessel,Trawlers,Trawlers,,,22.0,44.0
239330000,Fishing vessel,Trawlers,Trawlers,,,27.9,130.0
275448000,Fishing vessel,Set gear,Pots and traps,Unknown gear,Unknown gear,56.39,704.0
250101800,Fishing vessel,Trawlers,Trawlers,,,23.0,177.0
247302720,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,21.63,65.0
237343000,Fishing vessel,Trawlers,Trawlers,,,25.25,75.0
238791540,Fishing vessel,Trawlers,Trawlers,,,19.35,54.0
247081720,Fishing vessel,Trawlers,Trawlers,,,17.25,55.0
247145510,Fishing vessel,Trawlers,Trawlers,,,32.79,181.0
247072380,Fishing vessel,Trawlers,Trawlers,,,18.32,39.0
265586020,Fishing vessel,Trawlers,Trawlers,,,11.99,32.0
235105753,Fishing vessel,Set gear,Pots and traps,,,17.07,46.0
244610000,Fishing vessel,Trawlers,Trawlers,,,19.58,36.0
224082360,Fishing vessel,Trawlers,Trawlers,,,21.04,49.49
219006824,Fishing vessel,Trawlers,Trawlers,,,15.76,40.7
261010250,Fishing vessel,Trawlers,Trawlers,,,23.23,113.0
224093320,Fishing vessel,Trawlers,Trawlers,,,19.3,50.65
245325000,Fishing vessel,Trawlers,Trawlers,,,35.34,336.0
211314800,Fishing vessel,Trawlers,Trawlers,,,22.85,132.0
247306490,Fishing vessel,Trawlers,Trawlers,,,17.2,34.0
235001650,Fishing vessel,Trawlers,Trawlers,,,20.89,157.0
247113010,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.8,89.0
224005870,Fishing vessel,Purse seines,Purse seines,,,32.5,151.0
224045930,Fishing vessel,Drifting longlines,Drifting longlines,,,28.0,193.0
250001143,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,20.4,110.0
263410460,Fishing vessel,Purse seines,Purse seines,,,18.5,41.56
224216490,Fishing vessel,Set gear,Set gillnets,,,10.05,3.63
224134990,Fishing vessel,Trawlers,Trawlers,,,26.25,129.05
224047430,Fishing vessel,Trawlers,Trawlers,,,31.35,256.48
211402250,Fishing vessel,Trawlers,Trawlers,,,18.03,38.0
224126630,Fishing vessel,Trawlers,Trawlers,,,26.9,113.01
224067130,Fishing vessel,Set gear,Set longlines,,,27.0,172.0
247126690,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,21.2,55.0
247122350,Fishing vessel,Trawlers,Trawlers,,,22.12,61.0
224176230,Fishing vessel,Trawlers,Trawlers,,,21.0,81.84
227682390,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,10.18,11.42
244299000,Fishing vessel,Trawlers,Trawlers,,,40.2,462.0
227556000,Fishing vessel,Set gear,Set longlines,Drifting longlines,Drifting longlines,16.08,55.42
247131980,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,17.89,41.0
219689000,Fishing vessel,Trawlers,Trawlers,,,41.1,562.0
224330760,Fishing vessel,Trawlers,Trawlers,,,15.14,24.99
263407860,Fishing vessel,Trawlers,Trawlers,,,25.0,179.22
247147590,Fishing vessel,Trawlers,Trawlers,,,31.95,215.0
245703000,Fishing vessel,Trawlers,Trawlers,,,23.22,80.0
237299000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,27.5,116.0
256000534,Fishing vessel,Set gear,Set longlines,Drifting longlines,Drifting longlines,20.26,52.0
224070380,Fishing vessel,Trawlers,Trawlers,,,23.12,72.42
237983000,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,20.15,45.0
247112110,Fishing vessel,Trawlers,Trawlers,,,24.47,100.0
224025230,Fishing vessel,Set gear,Set longlines,,,22.46,132.0
204235000,Fishing vessel,Set gear,Set gillnets,Drifting longlines,Drifting longlines,28.1,238.32
227324000,Fishing vessel,Trawlers,Trawlers,,,24.9,171.39
266173000,Fishing vessel,Trawlers,Trawlers,,,15.68,38.0
247151730,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,21.1,158.0
248040000,Fishing vessel,Trawlers,Trawlers,,,35.0,300.0
240153000,Fishing vessel,Trawlers,Trawlers,,,34.5,227.0
247083280,Fishing vessel,Trawlers,Trawlers,,,20.93,56.0
224136960,Fishing vessel,Trawlers,Trawlers,,,21.77,52.4
232006620,Fishing vessel,Set gear,Set longlines,,,37.66,299.23
235054161,Fishing vessel,Trawlers,Trawlers,,,23.13,121.0
227678480,Fishing vessel,Trawlers,Trawlers,,,11.7,20.31
247144120,Fishing vessel,Trawlers,Trawlers,,,21.25,56.0
220213000,Fishing vessel,Trawlers,Trawlers,,,20.1,60.7
224250000,Fishing vessel,Drifting longlines,Drifting longlines,,,28.3,202.0
224026880,Fishing vessel,Set gear,Set gillnets,,,22.0,117.7
224045880,Fishing vessel,Purse seines,Purse seines,,,16.0,16.51
224859820,Fishing vessel,Purse seines,Purse seines,,,20.5,50.92
224120840,Fishing vessel,Drifting longlines,Drifting longlines,,,24.0,123.5
227977000,Fishing vessel,Set gear,Set gillnets,,,16.17,49.03
227414000,Fishing vessel,Trawlers,Trawlers,Fishing vessel,Fishing vessel,24.5,189.13
247122040,Fishing vessel,Trawlers,Trawlers,,,22.68,60.0
227143500,Fishing vessel,Trawlers,Trawlers,,,21.0,133.09
244860535,Fishing vessel,Trawlers,Trawlers,Fishing vessel,Fishing vessel,23.91,309.0
261004780,Fishing vessel,Trawlers,Trawlers,,,26.27,143.0
224104240,Fishing vessel,Trawlers,Trawlers,,,28.0,126.96
224072890,Fishing vessel,Trawlers,Trawlers,,,23.25,79.69
247142790,Fishing vessel,Trawlers,Trawlers,,,26.95,138.0
220307000,Fishing vessel,Trawlers,Trawlers,,,19.8,104.5
224171360,Fishing vessel,Trawlers,Trawlers,,,31.5,264.0
224221320,Fishing vessel,Purse seines,Purse seines,,,18.99,25.94
247145290,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,21.7,50.0
219651000,Fishing vessel,Fishing vessel,Fishing vessel,,,19.05,54.4
224105890,Fishing vessel,Purse seines,Purse seines,,,25.7,97.6
224087790,Fishing vessel,Purse seines,Purse seines,,,33.33,145.0
224005790,Fishing vessel,Drifting longlines,Drifting longlines,,,28.0,201.0
235021469,Fishing vessel,Trawlers,Trawlers,,,14.95,52.95
244012000,Fishing vessel,Trawlers,Trawlers,,,40.16,235.0
247130010,Fishing vessel,Trawlers,Trawlers,,,17.5,33.0
237045000,Fishing vessel,Trawlers,Trawlers,,,27.65,122.0
239398000,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,17.1,24.0
247050760,Fishing vessel,Trawlers,Trawlers,,,21.76,90.0
235003635,Fishing vessel,Trawlers,Trawlers,,,16.76,37.0
204243000,Fishing vessel,Trawlers,Trawlers,,,28.0,249.0
219007036,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,11.7,13.2
219740000,Fishing vessel,Trawlers,Trawlers,,,31.7,182.0
261003650,Fishing vessel,Trawlers,Trawlers,,,17.06,37.0
263432000,Fishing vessel,Trawlers,Trawlers,,,24.0,172.0
237220000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,24.7,72.0
224004000,Fishing vessel,Trawlers,Trawlers,,,55.8,859.0
247055570,Fishing vessel,Trawlers,Trawlers,,,17.47,33.0
240324000,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,27.7,93.0
275200000,Fishing vessel,Trawlers,Trawlers,,,25.45,112.0
244684000,Fishing vessel,Trawlers,Trawlers,,,19.45,62.0
224147350,Fishing vessel,Set gear,Set longlines,,,26.4,178.0
219503000,Fishing vessel,Trawlers,Trawlers,,,41.45,375.0
227635910,Fishing vessel,Set gear,Set gillnets,,,11.99,13.0
250103700,Fishing vessel,Trawlers,Trawlers,,,22.65,201.0
211390480,Fishing vessel,Trawlers,Trawlers,,,21.65,107.0
227610980,Fishing vessel,Set gear,Set gillnets,Set gear,Pots and traps,12.41,23.95
224218000,Fishing vessel,Trawlers,Trawlers,,,37.8,392.0
247101440,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.78,76.0
265769000,Fishing vessel,Trawlers,Trawlers,,,25.91,200.0
