,lat_bin,lon_bin,f0_
13830,45,13,77477.6343056
13831,-21,171,1957.00402778
13832,-21,-120,372.314027778
13833,-28,75,7.97791666667
13834,-9,50,1111.43458333
13835,-50,72,846.717916667
13836,36,-10,5658.88277778
13837,28,147,501.428472222
13838,59,22,1884.53944444
13839,76,16,2457.99958333
13840,12,-33,945.998888889
13841,72,31,687.496111111
13842,-63,-59,1021.72166667
13843,59,-1,14025.1781944
13844,6,144,502.528194444
13845,-49,-64,1994.33472222
13846,-18,169,1366.44180556
13847,-35,37,374.433333333
13848,54,13,11902.3176389
13849,-19,-115,448.637222222
13850,26,-80,568.22
13851,-11,142,135.032777778
13852,-25,14,69.5984722222
13853,-21,53,868.391805556
13854,60,17,1823.77486111
13855,-9,159,105.672222222
13856,-12,-117,617.243333333
13857,-18,-101,308.723055556
13858,-39,148,1422.01055556
13859,-49,71,2303.54083333
13860,6,-14,222.952916667
13861,-10,163,1142.26597222
13862,-41,178,67.9898611111
13863,-9,-169,2073.17791667
13864,45,36,402.994166667
13865,-10,-116,585.671111111
13866,-3,-124,24.76625
13867,-13,84,251.866111111
13868,-11,-146,5758.63069444
13869,-72,-117,29.6051388889
13870,-25,105,182.117777778
13871,-12,81,354.045138889
13872,56,-162,149.027083333
13873,29,169,218.108888889
13874,-9,-1,170.189583333
13875,52,153,3955.01402778
13876,-16,-125,124.564722222
13877,36,-122,588.153194444
13878,-8,-22,1057.59152778
13879,-5,177,1092.91375
13880,10,-97,95.8918055556
13881,1,-8,58.82375
13882,-1,141,118.839722222
13883,37,-55,123.344444444
13884,-12,-148,249.050555556
13885,-10,79,233.939305556
13886,19,153,244.792777778
13887,-7,-136,1088.11125
13888,67,3,180.572777778
13889,37,-45,478.319444444
13890,-46,46,930.553611111
13891,-2,57,172.379722222
13892,4,163,688.929861111
13893,11,140,36.3259722222
13894,31,137,20.5161111111
13895,4,60,740.995416667
13896,-38,-55,4622.04361111
13897,-20,-180,363.1075
13898,52,150,333.791666667
13899,-1,-26,1423.265
13900,10,-143,28.5394444444
13901,-29,-38,65.1047222222
13902,26,137,50.2895833333
13903,-16,-176,298.183333333
13904,-32,58,363.675555556
13905,-10,137,7.20375
13906,4,-142,328.865138889
13907,18,-120,193.415833333
13908,11,-119,48.885
13909,-30,83,0.756111111111
13910,4,151,813.322222222
13911,-34,27,1787.0325
13912,20,-132,0.604722222222
13913,-2,153,549.135
13914,31,134,18.7172222222
13915,38,-37,495.740138889
13916,23,141,51.8045833333
13917,28,129,760.077638889
13918,3,-2,154.958055556
13919,45,-47,108.371944444
13920,3,87,33.4429166667
13921,69,-51,44.05125
13922,8,-117,23.8284722222
13923,-9,-161,908.807916667
13924,-33,-10,14.51625
13925,3,171,477.904444444
13926,0,-82,12.2025
13927,11,-78,237.094722222
13928,-22,-117,39.6576388889
13929,-32,-94,5.85777777778
13930,-56,-68,33.9890277778
13931,-33,34,3885.92805556
13932,39,-125,109.832638889
13933,28,-140,149.663611111
13934,27,-22,22.4091666667
13935,-30,44,301.387777778
13936,-33,46,365.325416667
13937,13,-38,7.11777777778
13938,-40,-76,168.007361111
13939,-5,-29,174.89125
13940,56,21,91.8034722222
13941,33,24,14.0570833333
13942,-26,10,22.4923611111
13943,38,137,86.6095833333
13944,-12,-178,0.855
13945,-7,7,606.364166667
13946,-42,-64,95.23375
13947,61,-29,5973.74055556
13948,11,171,2348.81875
13949,-36,15,63.8658333333
13950,14,-138,5.30694444444
13951,-37,55,125.208333333
13952,-28,-167,119.296388889
13953,53,156,536.642222222
13954,48,-13,185.38875
13955,40,144,156.763055556
13956,68,1,201.859444444
13957,-26,164,9.15652777778
13958,37,157,1467.59680556
13959,6,-37,18.9961111111
13960,12,169,350.962083333
13961,59,-60,0.782083333333
13962,-14,-167,191.633055556
13963,38,-174,980.8975
13964,-2,80,75.5563888889
13965,13,-81,1.53416666667
13966,-22,-81,398.284861111
13967,16,-54,31.8805555556
13968,28,131,1.22527777778
13969,41,175,83.2555555556
13970,-5,-94,5.71180555556
13971,6,131,263.738611111
13972,77,31,2146.56305556
13973,60,-63,653.137361111
13974,43,160,269.301111111
13975,42,-165,11.2808333333
13976,9,131,207.099444444
13977,-9,77,25.1441666667
13978,44,155,2682.28138889
13979,-35,-126,5.31263888889
13980,7,136,17.645
13981,-17,-170,453.01875
13982,70,-16,75.8501388889
13983,60,-14,28.8841666667
13984,8,162,622.598333333
13985,10,-172,61.1794444444
13986,51,148,11.6359722222
13987,16,-147,13.7334722222
13988,19,-143,18.5909722222
13989,-28,-149,6.54180555556
13990,-10,56,45.9926388889
13991,26,153,21.2738888889
13992,-59,-53,3.19125
13993,46,-28,3.07194444444
13994,-27,-22,0.238611111111
13995,-74,-126,8.15319444444
13996,-37,-17,6.22527777778
13997,21,118,12.1331944444
13998,-47,-65,4458.44069444
13999,-8,-114,477.646666667
14000,-36,-56,21414.2554167
14001,-30,172,709.974583333
14002,-10,158,3866.70180556
14003,2,150,1325.45222222
14004,1,158,1033.31833333
14005,29,164,478.051527778
14006,-3,-126,118.226805556
14007,-52,13,54.6698611111
14008,10,-33,212.93375
14009,39,147,5722.45416667
14010,48,-3,8248.84041667
14011,51,-8,27111.64625
14012,2,172,817.830138889
14013,-20,-118,431.172361111
14014,8,141,92.0983333333
14015,2,-160,493.899583333
14016,1,155,746.717777778
14017,-28,97,7.01888888889
14018,55,143,3936.71472222
14019,16,137,582.40625
14020,48,-2,10413.4670833
14021,-25,66,149.371666667
14022,-7,42,440.07625
14023,74,29,218.211944444
14024,29,-170,162.012222222
14025,-10,2,396.2925
14026,52,176,961.231388889
14027,-21,-177,598.469722222
14028,-15,-135,2339.48194444
14029,39,9,10928.1383333
14030,-2,160,508.124861111
14031,7,167,944.439166667
14032,51,177,541.195416667
14033,-17,-180,400.608472222
14034,-17,-133,1993.86416667
14035,-2,-118,29.19375
14036,-20,169,17.9384722222
14037,-53,-56,233.380833333
14038,69,46,2281.56736111
14039,29,166,410.448472222
14040,-11,152,187.094166667
14041,39,8,12206.1813889
14042,-12,13,21626.2856944
14043,-13,-82,2901.31652778
14044,-51,167,7204.8525
14045,0,-132,220.597361111
14046,38,-53,152.660694444
14047,-63,-62,45.8401388889
14048,-25,-146,77.5515277778
14049,5,148,453.125694444
14050,-18,-149,81.15125
14051,16,-32,293.880416667
14052,-5,-21,149.833472222
14053,-20,-177,139.885277778
14054,34,-54,47.5005555556
14055,76,39,3000.14013889
14056,23,-130,40.9122222222
14057,-4,-10,199.884444444
14058,-24,-44,1604.42111111
14059,-65,156,1.53333333333
14060,8,-139,47.1826388889
14061,14,-176,63.4956944444
14062,13,58,2082.72805556
14063,21,149,1664.89305556
14064,31,-31,208.373333333
14065,32,-37,166.560138889
14066,21,161,518.669583333
14067,3,165,759.415
14068,-21,115,685.702638889
14069,-25,61,150.435555556
14070,40,4,22.8184722222
14071,15,82,77.2129166667
14072,-8,174,441.960277778
14073,-28,106,16.7433333333
14074,-23,153,16745.9801389
14075,54,-40,9.29680555556
14076,-22,5,275.744861111
14077,-18,-72,3597.20041667
14078,30,-37,83.8693055556
14079,-23,11,193.243333333
14080,-13,-114,1386.58333333
14081,-5,61,642.332222222
14082,-50,-58,7.06097222222
14083,-18,-73,1559.73805556
14084,24,145,469.182083333
14085,12,-97,33.7569444444
14086,66,3,646.704861111
14087,12,152,781.659583333
14088,5,80,8307.16208333
14089,-40,-55,856.410694444
14090,-25,-75,62.8411111111
14091,-10,90,191.770555556
14092,2,56,424.962083333
14093,-21,-13,1.58472222222
14094,53,-17,651.553888889
14095,-21,-103,25.3401388889
14096,31,-154,162.0375
14097,25,-159,114.459722222
14098,-21,114,302.224583333
14099,27,-69,10.7119444444
14100,1,-1,300.755416667
14101,-26,-36,19.2794444444
14102,-34,172,259.759305556
14103,36,142,214.210694444
14104,-19,42,107.056388889
14105,-16,-103,88.7609722222
14106,9,-116,27.4823611111
14107,10,-91,6.71041666667
14108,-7,95,7.5675
14109,22,-137,122.747361111
14110,89,173,276.521388889
14111,-33,58,329.649583333
14112,8,-41,108.56875
14113,-24,166,291.894444444
14114,-22,58,1147.69388889
14115,6,-140,44.6555555556
14116,-41,-145,51.9229166667
14117,-10,109,10.7927777778
14118,7,-145,17.6723611111
14119,27,-21,72.1245833333
14120,-18,41,19.0745833333
14121,44,-53,492.005555556
14122,27,150,286.205416667
14123,0,58,215.814861111
14124,-37,-79,38.9020833333
14125,-33,-74,140.749166667
14126,29,32,18.5140277778
14127,-10,-163,822.38875
14128,58,-163,2882.75055556
14129,21,152,293.753333333
14130,35,160,418.253055556
14131,5,54,35.2827777778
14132,25,-165,19.3879166667
14133,40,-48,183.447361111
14134,49,-132,33.7881944444
14135,-30,-41,72.8177777778
14136,-22,178,529.111388889
14137,36,125,3291.56388889
14138,16,-154,128.556944444
14139,23,139,60.6591666667
14140,-45,2,359.443472222
14141,40,-56,49.6755555556
14142,47,-50,484.99875
14143,-40,-49,149.720138889
14144,78,58,31.9561111111
14145,30,132,22.8065277778
14146,-34,-150,229.83625
14147,-37,111,49.9011111111
14148,11,-145,6.20625
14149,15,-50,269.945277778
14150,-38,78,0.678333333333
14151,-60,-26,0.705972222222
14152,40,-126,85.9258333333
14153,18,-125,24.4040277778
14154,-12,-10,57.7808333333
14155,21,170,9.99763888889
14156,24,-155,253.88125
14157,-33,-134,512.28875
14158,-31,-132,259.737083333
14159,-34,-102,31.7233333333
14160,-39,168,4.98333333333
14161,8,134,24.735
14162,18,-35,6.70777777778
14163,18,-126,10.0015277778
14164,-27,-180,8.71361111111
14165,-37,4,230.302083333
14166,2,76,33.8554166667
14167,63,-55,16.30125
14168,-32,108,864.135833333
14169,-33,100,215.147083333
14170,28,-138,49.4119444444
14171,-36,47,593.349027778
14172,-2,175,32.8443055556
14173,44,-24,34.8095833333
14174,22,-51,12.9816666667
14175,41,164,92.6270833333
14176,71,-56,1153.63847222
14177,40,-171,86.8115277778
14178,9,-111,3.76888888889
14179,46,164,15.8376388889
14180,74,48,31.1870833333
14181,72,5,2353.13513889
14182,46,-62,28.5086111111
14183,-25,75,231.970694444
14184,47,-20,2.55638888889
14185,-2,3,29.1255555556
14186,15,-122,4.12611111111
14187,12,-73,7.09722222222
14188,60,-143,452.1825
14189,73,64,16.9598611111
14190,39,-61,15.6123611111
14191,47,158,4.41777777778
14192,34,18,10.9401388889
14193,79,37,195.575694444
14194,49,149,352.353333333
14195,80,88,2.43138888889
14196,-23,68,100.548888889
14197,-17,112,23.0708333333
14198,-29,-175,1.56277777778
14199,23,-143,254.158888889
14200,68,-4,1.55541666667
14201,49,148,38.5951388889
14202,71,-14,42.5777777778
14203,21,-148,119.640416667
14204,-55,-51,5.26888888889
14205,37,-73,3.09138888889
14206,-18,102,0.343333333333
14207,80,42,4.71263888889
14208,20,71,363.493194444
14209,24,169,51.14625
14210,-25,72,89.3718055556
14211,3,-97,3.36347222222
14212,22,-130,0.476527777778
14213,14,61,16.05875
14214,-21,-33,5.93069444444
14215,-75,-130,2.51097222222
14216,0,117,16.1304166667
14217,-54,-60,520.005416667
14218,-40,-156,21.2294444444
14219,-23,-122,94.8219444444
14220,-21,-116,182.111388889
14221,-12,-121,1658.51291667
14222,-2,172,1970.63375
14223,32,121,88485.1394444
14224,30,178,253.412361111
14225,59,1,16858.3116667
14226,77,11,3946.28069444
14227,71,25,13308.51625
14228,58,156,4272.36027778
14229,31,-169,248.430277778
14230,-15,42,271.532083333
14231,-5,165,863.715972222
14232,74,19,3901.97291667
14233,-27,113,31.0619444444
14234,32,-44,379.752638889
14235,71,31,3495.84902778
14236,56,20,16405.6655556
14237,4,176,1983.02486111
14238,-18,179,670.948888889
14239,39,-10,45274.4748611
14240,78,12,209.805416667
14241,-22,56,1019.03611111
14242,54,5,19507.3286111
14243,73,21,1598.21972222
14244,-44,-179,2538.24194444
14245,-11,-122,1026.94791667
14246,-10,40,1170.73
14247,54,-163,4215.86847222
14248,-13,-100,63.7870833333
14249,51,175,955.42375
14250,-10,-122,522.858194444
14251,-88,-146,305.379305556
14252,-28,100,70.2961111111
14253,4,-5,2582.92333333
14254,-8,42,571.861666667
14255,-17,-112,265.582222222
14256,2,100,15.3683333333
14257,-9,167,273.920138889
14258,57,-15,1120.36444444
14259,2,166,1427.98138889
14260,-4,-11,302.200416667
14261,-3,-158,1377.62277778
14262,20,-106,320.155694444
14263,-31,-121,210.732083333
14264,-19,-104,88.7136111111
14265,33,-31,189.736527778
14266,-13,-7,698.684722222
14267,-34,174,161.759861111
14268,58,171,1451.50777778
14269,37,123,79969.2873611
14270,-61,-49,15.3627777778
14271,-11,-172,3274.30833333
14272,38,-15,862.372638889
14273,-51,-69,4782.29375
14274,33,-32,153.665972222
14275,-43,-65,2790.08541667
14276,-33,93,16.3894444444
14277,31,169,228.41
14278,27,-44,185.53375
14279,12,100,426.300277778
14280,10,-15,2345.31944444
14281,41,-22,2135.87472222
14282,-3,-116,25.0027777778
14283,22,-112,72.5663888889
14284,-1,-128,1.06625
14285,54,149,2511.16013889
14286,-8,-119,522.312222222
14287,39,-14,761.604583333
14288,-52,-64,1270.30347222
14289,-28,155,850.727638889
14290,5,-150,1028.51
14291,-24,60,195.010972222
14292,28,-93,5182.60916667
14293,-5,-144,98.2258333333
14294,-33,52,414.879027778
14295,-23,35,629.184583333
14296,-32,68,94.0736111111
14297,45,-9,193.425
14298,4,-140,439.291111111
14299,5,4,298.422361111
14300,-4,166,642.40625
14301,32,163,161.312777778
14302,19,178,20.59375
14303,26,162,228.621111111
14304,12,-117,48.2438888889
14305,-45,48,6.53541666667
14306,20,-115,14.4066666667
14307,1,-133,277.390972222
14308,17,-176,12.2915277778
14309,-78,167,0.76125
14310,19,160,427.388888889
14311,-31,16,1673.48138889
14312,-3,-114,82.2990277778
14313,-30,162,157.675555556
14314,6,-106,10.1897222222
14315,-39,-53,460.310833333
14316,10,177,356.709722222
14317,-6,87,43.6831944444
14318,22,121,119.029861111
14319,62,19,1281.71138889
14320,60,171,641.490833333
14321,-19,-151,5.23458333333
14322,-43,-167,34.7193055556
14323,25,176,10.3323611111
14324,1,148,374.839166667
14325,-3,86,122.716666667
14326,6,-128,46.3316666667
14327,11,-122,80.585
14328,-1,49,96.4320833333
14329,69,41,3464.67958333
14330,2,-97,68.4963888889
14331,38,147,1465.13333333
14332,-42,-148,47.6940277778
14333,-16,-89,538.674027778
14334,-32,-92,48.0831944444
14335,-20,9,190.739166667
14336,-11,-30,18.2123611111
14337,-24,8,115.015972222
14338,-22,155,156.822361111
14339,-62,-39,33.4422222222
14340,31,-139,94.7159722222
14341,42,-23,332.355972222
14342,-9,101,43.3695833333
14343,-40,-45,53.1923611111
14344,-16,92,11.9984722222
14345,-40,143,301.914444444
14346,-31,44,1211.60541667
14347,-39,155,245.99
14348,-15,-160,248.526527778
14349,8,-109,26.1698611111
14350,-1,-146,89.7484722222
14351,-47,-81,2.33583333333
14352,-40,60,967.545694444
14353,-14,-161,299.906666667
14354,35,33,181.278333333
14355,-39,111,323.125555556
14356,-44,148,70.5586111111
14357,48,-51,446.081805556
14358,36,145,654.460416667
14359,-5,73,16.7709722222
14360,8,-171,26.9977777778
14361,-23,-145,122.960138889
14362,23,-134,201.602361111
14363,29,-17,527.519305556
14364,9,124,2.24333333333
14365,-37,65,322.859305556
14366,-6,145,21.7656944444
14367,-48,-51,2.02347222222
14368,-44,0,1195.58055556
14369,31,-81,1308.96888889
14370,41,145,174.432777778
14371,49,-50,433.182916667
14372,-24,177,93.7858333333
14373,24,167,35.7725
14374,63,-32,883.004861111
14375,6,97,11.6584722222
14376,15,-168,9.75
14377,-32,-170,212.832777778
14378,-32,-137,193.443472222
14379,9,-145,30.2505555556
14380,-49,-77,584.410138889
14381,-48,67,1.66763888889
14382,-34,61,118.172777778
14383,-11,-5,21.6288888889
14384,-26,161,174.56125
14385,-24,-175,95.1977777778
14386,73,-56,1.67958333333
14387,66,2,1242.18611111
14388,38,162,491.369027778
14389,-35,103,62.1034722222
14390,66,0,487.922777778
14391,62,-23,16.9695833333
14392,77,16,0.840138888889
14393,38,4,27.5866666667
14394,-31,-138,84.6168055556
14395,-12,-89,5.28541666667
14396,43,154,4564.16263889
14397,45,-31,47.2347222222
14398,-28,-136,151.699722222
14399,-28,11,15.6948611111
14400,-30,106,83.0765277778
14401,73,-3,4.86736111111
14402,39,171,1208.29194444
14403,30,-15,43.4981944444
14404,-48,51,14.8286111111
14405,61,-32,9.99402777778
14406,-30,9,85.2666666667
14407,-28,-162,281.425138889
14408,2,-106,21.7345833333
14409,77,33,1218.83805556
14410,-33,31,1.40805555556
14411,-6,-36,9.98763888889
14412,48,-21,89.7013888889
14413,42,177,32.0091666667
14414,72,2,16.2869444444
14415,63,178,6.7625
14416,-25,-73,0.680277777778
14417,74,-71,179.429027778
14418,15,-124,0.524027777778
14419,76,-82,28.5913888889
14420,6,133,155.281944444
14421,76,54,9.85708333333
14422,75,-69,90.6368055556
14423,71,-68,32.6754166667
14424,23,176,4.16583333333
14425,61,-169,15.61625
14426,-24,68,80.2069444444
14427,36,177,163.433472222
14428,21,-150,159.104583333
14429,-45,178,75.9594444444
14430,81,36,261.592638889
14431,-30,-103,373.485555556
14432,81,22,7.17847222222
14433,-17,108,10.7069444444
14434,-27,-25,51.9119444444
14435,-15,-139,17.5227777778
14436,-32,-31,172.802638889
14437,15,84,12.3352777778
14438,35,-169,12.7269444444
14439,-16,152,47.8991666667
14440,79,43,5.04055555556
14441,15,61,500.710694444
14442,-39,-161,272.820277778
14443,-8,-177,3349.095
14444,-2,171,1307.95722222
14445,37,-19,2348.22486111
14446,49,-128,15059.8459722
14447,49,-3,48469.9511111
14448,-6,160,3592.10791667
14449,57,7,36478.1798611
14450,-4,163,1690.62180556
14451,60,-5,8508.72263889
14452,36,122,302162.846667
14453,33,-145,188.149305556
14454,-33,36,875.918472222
14455,-47,68,870.920138889
14456,46,-3,76867.0140278
14457,42,15,145321.261667
14458,64,-26,5763.67333333
14459,-18,-124,552.146944444
14460,30,171,580.305416667
14461,-21,-124,263.794722222
14462,30,-160,515.429722222
14463,-24,150,4.83194444444
14464,-21,-123,290.08375
14465,-30,31,3547.81666667
14466,41,-68,4378.88375
14467,3,-139,253.065
14468,56,142,893.225972222
14469,-12,-151,1448.30555556
14470,58,-151,891.937083333
14471,-22,49,4343.78166667
14472,29,162,257.451666667
14473,-24,-147,60.8148611111
14474,-8,-129,1037.35305556
14475,66,-30,37.47125
14476,-7,-135,1100.62986111
14477,67,6,193.426805556
14478,33,-119,5178.77055556
14479,43,-5,6856.88722222
14480,36,-3,5474.98958333
14481,-18,-125,901.262638889
14482,8,-27,402.051527778
14483,-19,-125,844.925
14484,-6,-178,1862.22736111
14485,-19,-103,246.94
14486,12,-32,1007.31194444
14487,42,28,3057.99333333
14488,9,-144,54.9133333333
14489,55,0,313.214305556
14490,36,26,4960.93180556
14491,-2,-10,164.394583333
14492,5,178,797.927777778
14493,-41,-51,175.0775
14494,-11,130,1837.14069444
14495,-7,-152,629.164444444
14496,-32,53,269.657916667
14497,-1,0,869.283333333
14498,-18,-176,668.883472222
14499,56,144,2350.59777778
14500,1,-23,615.000138889
14501,-31,161,13.5181944444
14502,28,173,133.511527778
14503,32,-36,260.868472222
14504,20,-94,17.5604166667
14505,-21,178,1914.60430556
14506,10,-26,768.415972222
14507,29,-14,1450.73083333
14508,70,45,1602.09611111
14509,21,-146,142.89375
14510,36,136,2585.87763889
14511,17,-116,156.83625
14512,31,166,173.054861111
14513,-43,169,1875.89263889
14514,1,65,976.206388889
14515,-36,-58,2946.29805556
14516,-11,-86,1302.64097222
14517,-9,169,186.291805556
14518,-32,71,81.42875
14519,-14,164,123.809444444
14520,13,-24,157.706111111
14521,10,175,260.584583333
14522,6,-56,10.9344444444
14523,-34,84,147.562916667
14524,22,139,209.892777778
14525,-77,174,1.63041666667
14526,12,-165,168.252361111
14527,35,-26,125.651388889
14528,-26,96,56.9633333333
14529,5,-175,1189.84194444
14530,37,-7,3228.87888889
14531,-30,74,19.5026388889
14532,-16,7,842.496527778
14533,7,-86,696.458055556
14534,13,-168,461.08375
14535,5,-140,658.968611111
14536,-53,152,10.3370833333
14537,-35,-52,1375.82305556
14538,-62,-46,12.6279166667
14539,31,148,339.684166667
14540,-16,-16,97.59
14541,27,165,500.034861111
14542,5,-142,563.16625
14543,18,-162,175.257361111
14544,2,134,14.7415277778
14545,-7,148,68.5344444444
14546,14,-112,129.819305556
14547,-8,-173,492.727777778
14548,68,7,23.84375
